"1024B","128B","12B"
99.50258,109.10812,105.38658
101.38703,112.49451,112.23733
111.69406,119.48571,120.60457
114.8079,24.26625,126.73744
19.64876,32.2679,31.43471
26.9977,39.98651,38.76794
34.246,48.30252,45.79437
41.87599,52.99417,57.01422
52.6208,62.23429,60.70375
55.67538,76.05702,73.79593
63.50504,75.15333,74.79222
70.07877,81.80907,81.77512
77.97647,90.8121,89.76141
85.05257,96.71009,96.2365
95.66387,103.38622,103.34345
98.85574,111.36121,110.63083
106.00474,118.29762,117.74808
113.46793,125.18913,126.60999
121.97715,134.17309,30.10834
128.39574,37.14062,37.0037
33.11681,44.37385,45.52432
41.62965,55.60668,51.60848
46.87732,63.70315,59.39689
55.45659,69.93215,67.08838
61.37054,73.27932,78.01054
69.31507,84.42863,79.94923
76.67969,87.2375,87.60871
82.88488,96.15207,95.44789
90.07559,102.27447,102.76724
98.19252,110.33314,109.73948
104.58148,116.34306,117.17702
112.34183,124.05294,135.77856
118.96377,28.36545,28.2877
126.0414,35.64867,35.40568
30.9709,42.77322,43.39276
38.43096,49.84649,51.03412
53.47778,57.01318,58.08335
52.4629,64.85965,70.14313
59.58849,73.02766,77.6269
66.93031,78.74555,78.84768
74.53185,86.14853,87.72781
81.13242,94.40249,98.05278
89.42248,101.1664,101.79635
95.59396,108.02897,109.19447
102.9592,115.54461,114.73079
110.06415,126.01752,121.99145
121.54195,129.04642,130.61402
22.25183,34.72885,34.24316
29.35904,41.14226,41.15505
36.62795,48.49267,48.7668
43.55906,56.98384,56.10965
51.12778,63.10285,62.53579
59.71587,69.92645,73.995
65.96382,77.11645,77.35641
72.94655,84.86959,89.45574
79.68155,91.54269,92.03752
87.13232,104.51091,98.66784
95.05589,106.0356,108.32593
101.30554,114.42546,113.04221
116.95326,122.55343,121.14499
117.37668,26.03318,25.78572
123.24883,32.54398,32.31717
29.70121,39.46104,39.74059
35.82973,46.78794,46.70899
42.59357,53.97762,61.35267
54.41553,61.055,60.91808
56.86529,69.20234,68.25007
64.03919,76.58525,75.62225
71.74348,82.98797,84.96343
79.04264,91.31792,90.09572
85.47088,97.21871,97.25374
92.56405,108.25766,104.21683
100.43017,111.4735,114.06436
