1024B,128B,12B
44.23896,28.4996,23.13848
54.21,38.50504,33.14672
71.0444,18.53736,13.15504
74.2356,58.53088,23.16452
71.12904,38.53412,33.18176
64.28156,48.5392,13.18896
62.43784,28.57192,53.19052
54.26156,38.56396,33.1998
64.267,18.5498,13.20676
44.27912,28.5726,23.21528
54.28828,38.60596,33.23656
94.32188,18.59708,13.24052
44.30436,28.59752,23.24204
63.19364,38.609,33.25056
87.22152,45.62932,13.25764
61.2344,28.63132,23.26692
54.33232,38.63204,33.2842
64.37204,18.64008,13.29252
74.35276,28.67368,23.29292
54.34696,38.66596,33.3024
64.35648,18.66496,13.31236
44.36452,28.66116,23.32092
54.37672,38.70804,33.49836
64.98964,18.69916,13.43196
44.42088,28.69964,23.42724
54.39228,68.70896,33.43112
64.4808,18.7412,13.4406
44.41192,28.7336,23.45176
56.26776,38.73388,33.49148
68.79148,48.74228,13.47212
44.46612,28.77552,23.47368
57.51332,38.76796,33.48328
84.27264,18.76716,13.49328
74.4756,28.77552,23.49896
62.21176,38.79472,63.546
94.50896,18.80076,13.52496
52.20568,28.80168,23.5266
74.31508,38.80984,33.53636
64.50584,18.82468,13.54224
65.58948,28.83548,53.55176
54.52604,38.83556,33.59392
64.52584,48.8442,13.58
44.56228,28.86216,23.57784
54.54308,38.86996,33.589
68.85672,18.86912,13.59736
44.54384,28.87728,23.60512
60.11772,38.89552,33.64736
78.98052,18.903,43.63096
44.5824,28.90344,23.63256
65.28876,38.91184,33.64052
94.59996,18.93152,13.64744
55.22844,28.91892,23.65328
72.22852,38.93788,33.6976
64.61284,18.94492,13.68336
53.53288,28.97856,23.68352
75.7828,38.9552,33.6924
64.6802,48.97224,13.70032
60.31728,28.97936,23.70988
54.64864,39.01312,63.75732
64.66008,18.98644,13.72972
44.67188,29.00512,53.73244
54.7092,39.01372,33.7406
75.3488,19.04604,43.74884
44.68644,29.02492,23.75608
70.37088,69.04076,33.80468
94.70964,19.04672,13.78596
59.1342,59.08176,23.78736
84.76,39.05732,33.79228
64.73844,19.07296,13.8004
74.734,29.08124,23.8088
54.74012,39.11504,33.85416
64.75368,19.0934,13.8374
44.76452,29.10728,23.8386
84.80328,39.11568,33.84712
79.20348,19.14812,13.85288
74.79736,29.1402,53.91392
61.0816,39.14472,33.88004
94.80424,19.14888,13.87744
49.84396,29.18236,53.88996
74.66528,39.1744,33.89572
64.8654,19.17468,13.90144
69.00092,29.18308,23.9526
54.83728,39.21684,33.93324
64.84332,19.20772,13.93204
44.85056,29.21304,23.94088
54.86164,39.21764,33.949
64.89984,19.25016,13.95712
44.87956,29.2422,23.99912
54.87496,39.2466,33.98292
64.88244,19.25052,13.983
44.89372,29.28432,23.99124
54.90488,39.27672,34.00072
75.62656,19.26328,44.06664
48.02052,29.28524,24.0264
68.1042,39.31864,34.0268
82.62608,19.3098,14.03216
51.09088,29.31012,24.0396
76.12056,39.32168,34.04904
64.98748,49.35316,14.08588
44.97324,29.34392,24.00412
54.9686,39.34472,64.00216
66.79588,19.35392,14.00848
44.9854,29.38632,24.01404
57.51492,39.37848,34.05504
76.9718,19.37752,44.03968
75.01484,29.37264,24.03972
74.84012,39.4208,34.04928
65.031,19.41164,14.06088
75.03472,29.41224,24.0648
55.0406,39.42424,34.08316
65.07872,19.45388,14.09024
45.06064,29.44608,24.09176
85.07576,39.44644,34.10444
80.03212,19.44128,14.10824
55.73932,29.48796,24.11656
55.0876,39.4804,34.13784
65.12436,19.47968,14.14204
63.80704,59.48932,54.14492
55.1064,39.50616,34.1518
65.11292,19.5134,14.159
45.12296,29.514,24.1674
55.13236,39.52248,34.18664
95.17032,19.5374,14.19388
45.14532,29.54796,24.19432
55.14272,39.54828,34.20708
95.17132,19.55564,14.21084
45.1626,29.57568,24.22016
64.08472,69.5652,34.24144
65.21304,19.58164,14.24468
68.11336,29.58972,24.24608
55.19932,39.6102,34.25432
65.20044,19.6156,14.2626
45.21072,29.616,54.30088
55.22808,39.62444,34.28936
77.18908,19.64412,14.2886
45.24188,29.63164,24.29664
62.81008,66.64032,34.30644
81.46056,19.65748,44.31564
75.26656,29.69116,24.33564
70.2622,66.66716,34.34008
125.30392,19.68356,14.33916
61.47536,29.692,24.34972
85.29088,39.72564,64.3594
65.29716,19.69904,14.36516
67.70216,29.7176,54.384
55.32176,39.72636,34.39092
65.35484,19.75872,14.39228
75.33476,29.73652,24.40036
55.32908,39.75244,34.40888
71.7604,19.7592,14.41624
45.34748,29.79308,24.43824
59.1272,69.78636,34.44376
83.1074,19.78544,14.44276
75.4054,29.79392,54.45256
