CLIENT WRITE,SERVER NOTIFY
16.19367,16.35607
21.19287,21.29432
11.19802,11.31039
16.20918,16.35737
21.21649,21.31695
11.22956,11.31157
16.23287,16.39907
21.24817,21.34626
11.24923,11.3596
16.26645,16.40436
21.27171,21.37746
26.285,11.36352
16.28412,16.45199
21.30333,21.39788
11.3085,11.40931
16.32166,16.45325
21.32698,21.42322
11.34207,11.41352
16.34344,16.50297
21.35862,21.45108
11.36171,11.45908
16.37494,16.50419
21.38025,21.4746
11.39342,11.46445
16.39861,16.55378
21.41182,21.50709
11.419,11.51002
16.4302,16.55707
21.43346,21.53398
11.44656,11.53216
16.45188,16.5977
21.46513,21.54905
11.46824,11.56263
16.48341,16.60996
21.48675,21.58654
11.50183,11.57419
16.50919,16.66158
21.52432,21.60186
11.52553,11.61583
16.54075,16.66299
21.54401,21.62248
26.55916,11.6171
16.56244,16.70826
21.57558,21.65288
11.57875,11.66279
16.59395,16.71385
21.59722,21.68057
11.61038,11.67213
16.61962,16.73954
21.63483,21.70372
11.63801,11.71372
31.65333,16.76474
21.6405,21.7294
11.65558,11.72096
16.65888,16.79045
21.67218,21.75669
11.6772,11.76467
16.69044,16.81973
21.69776,21.77525
11.70682,11.76989
16.71413,16.84134
21.73133,21.80362
11.73251,11.81057
16.74776,16.86669
21.75096,21.83103
11.76413,11.82481
16.77141,16.89232
21.78463,21.85854
11.78775,11.8655
16.80298,16.91752
21.80626,21.88417
11.81937,11.87985
31.82471,16.94324
21.83589,21.90541
11.84097,11.9214
16.85621,16.96854
21.86009,21.928
11.8742,11.92265
16.87788,16.99107
21.97192,21.9564
11.98487,11.96834
32.00232,17.01941
22.00344,21.98602
12.02116,11.97558
16.94515,17.04509
22.01956,22.01526
12.04085,12.01927
16.96072,17.07036
22.03938,22.033
12.06095,12.02255
16.98033,17.09294
22.07423,22.06222
12.08583,12.07209
17.01191,17.12532
22.09231,22.08978
12.11735,12.08549
17.03764,17.1469
22.13209,22.11111
12.14121,12.1251
17.06915,17.16824
22.13159,22.14042
12.1737,12.13435
17.09084,17.20185
22.16473,22.15813
12.20138,12.17187
17.12237,17.22307
22.19526,22.18742
12.22695,12.17734
17.14409,17.24569
22.22749,22.21296
12.25675,12.2199
17.17571,17.27209
37.17113,22.23564
12.25844,12.2282
17.21334,17.2993
22.29116,22.26394
12.30422,12.27083
17.24287,17.32295
22.31255,22.29163
12.32998,12.28519
17.26465,17.34671
22.34448,22.3129
12.35932,12.32656
32.37865,17.37184
22.37782,22.33743
12.39489,12.33206
17.31784,17.40156
22.3895,22.36573
12.41853,12.3598
17.3454,17.4228
22.41713,22.39296
12.4562,12.38698
32.44757,17.4525
37.39442,22.41665
12.45987,12.42822
17.38677,17.47579
22.47033,22.44834
12.5054,12.43391
17.40835,17.49841
22.49993,22.46757
12.50908,12.47931
17.45719,17.52661
22.51758,22.4902
12.54871,12.48489
17.47296,17.55418
7.45796,22.52251
12.54633,12.53062
17.50918,17.57357
7.4944,22.54574
12.58395,12.53575
17.52084,17.53678
7.51999,22.5495
12.60362,12.57238
17.57487,17.56306
7.55202,22.59513
12.6472,12.58667
17.58941,17.60875
7.5799,22.5984
12.66287,12.62823
17.61843,17.61403
7.60489,22.64205
12.69845,12.63759
17.63797,17.65567
7.63352,22.65129
12.71409,12.67891
17.65899,17.66491
7.66217,22.69278
12.75775,12.68859
17.67715,17.70654
7.69521,22.70221
12.75344,12.73221
17.72015,17.71983
7.70946,22.7437
27.72811,12.73945
17.72857,17.75765
7.74113,22.7612
12.82262,12.76477
17.77539,17.76671
7.75265,22.79879
12.8502,12.78841
17.81312,17.81244
7.79628,22.80806
27.80963,12.83004
17.82301,17.8178
7.82185,22.84548
12.90745,12.8413
17.86255,17.85938
7.85766,22.85298
12.92913,12.88021
17.87198,17.86865
7.87516,22.89467
12.97074,12.89025
17.88965,17.91428
7.88473,22.90398
12.97241,12.93181
17.93113,17.92149
7.92041,22.94537
13.01595,12.94121
17.94692,17.96214
7.94404,7.95087
13.0196,12.97883
17.99843,17.98046
23.05414,7.99045
13.08521,12.98408
33.09465,18.02184
8.03315,8.00565
13.08689,13.03161
18.05173,18.02744
8.0349,8.03832
13.12646,13.03506
18.06736,18.07108
8.06649,8.06062
13.14414,13.08069
33.16746,18.07827
8.08804,8.09227
13.15776,13.08599
18.10666,18.11894
8.11979,8.10358
13.20535,13.13562
18.13415,18.12924
8.11937,8.14324
13.21296,13.13686
18.17392,18.17468
8.17099,8.15846
13.24864,13.18177
18.19942,18.18023
8.18266,8.19116
13.25826,13.18778
18.22711,18.22385
8.22022,8.2094
13.30589,13.23336
18.2527,18.23111
8.23789,8.24505
13.31545,13.24271
48.29261,18.27635
8.27548,8.25637
13.3611,13.28432
18.30994,18.28601
8.29722,8.296
13.38476,13.28976
18.3256,18.32747
8.33668,8.31122
13.41439,13.33487
18.35319,18.33294
8.33841,8.34388
13.42598,13.34456
18.39292,18.36463
8.38402,8.36225
13.4617,13.38208
18.40439,18.37583
8.39172,8.39782
13.46921,13.39155
18.44011,18.41256
8.43522,8.40514
13.51885,13.43718
33.52821,18.42692
8.48284,8.44884
13.55245,13.44242
18.49336,18.4682
8.48445,8.46
13.56814,13.48365
18.52894,18.47769
8.51423,8.49666
28.52953,13.49341
18.53265,18.5174
8.54574,8.51096
13.62539,13.53482
18.56015,18.52861
8.56348,8.55061
13.65496,13.54433
18.59382,18.56535
8.589,8.55799
13.6746,13.58591
18.61742,18.58358
8.60473,8.60154
13.69621,13.5952
18.65111,18.62103
8.6482,8.61279
13.72989,13.63643
18.68075,18.63057
8.6659,8.64945
13.75151,13.65019
18.70837,18.67025
8.70349,8.66775
13.78514,13.68757
18.73396,18.68146
8.72116,8.70345
13.81276,13.69712
18.75161,18.72206
8.76074,8.71076
13.84236,13.74274
18.77518,18.73237
8.77841,8.75436
13.83397,13.74795
33.88531,18.7739
8.80995,8.76563
13.86167,13.78926
18.84049,18.7833
8.82767,8.80223
13.92127,13.79898
19.03599,18.82303
8.85725,8.81654
13.9329,13.84045
18.89579,18.83425
8.88291,8.85624
13.97642,13.85384
18.91737,18.87484
8.91049,8.8635
13.99021,13.89152
18.96294,18.88915
8.93613,8.90715
14.03577,13.90083
18.94461,18.92664
24.0462,8.91841
14.05737,13.94202
48.99445,18.93608
8.99142,8.95502
14.08498,13.95576
19.02584,18.97582
9.03109,8.97338
14.09865,13.9934
19.04345,18.98697
9.02473,9.00897
29.046,14.00263
19.05124,19.02792
9.06424,9.01625
14.1299,14.04832
19.11075,19.038
9.09788,9.05994
14.18745,14.05356
19.12837,19.07943
9.11149,9.07115
14.20715,14.09447
19.16995,19.08491
9.15918,9.10787
14.24482,14.10456
19.18358,19.12856
9.17674,9.12211
14.2624,14.1459
19.20517,19.13976
9.20645,9.16176
14.30594,14.15941
19.22288,19.18041
24.29652,9.1692
29.25533,14.1972
19.24649,19.19472
9.24964,9.21272
14.34521,14.20641
19.27819,19.23218
9.27525,9.22393
14.3429,14.24727
19.32174,19.24172
9.30698,9.2606
14.40452,14.26127
34.41392,19.28135
9.3565,9.27889
14.42622,14.29868
19.37095,19.29255
9.35817,9.31454
14.43579,14.30833
19.40061,19.33388
9.39574,9.32186
14.4734,14.35389
19.4142,19.34348
9.41139,9.36556
14.50299,14.35913
19.44188,19.38497
9.43304,9.37678
14.52465,14.40037
19.46546,19.39048
9.45268,9.41338
14.54423,14.41013
19.50309,19.43418
24.57678,9.42768
14.59192,14.45155
34.60518,19.44544
9.53193,9.46729
14.60343,14.46099
19.55838,19.48598
9.55551,9.47465
14.62922,14.50285
19.584,19.5003
9.56714,9.51828
14.66078,14.51205
34.70011,19.53767
9.61869,9.5295
14.6824,14.55318
19.62919,19.54729
9.63242,9.56623
14.72598,14.5669
19.6468,19.5869
9.65601,9.58453
14.74565,14.60433
