"1024B","128B","12B"
90.44051,40.92419,65.6826
99.21514,52.74872,75.6936
110.44221,59.64071,85.67277
119.22895,69.60216,95.66404
30.4397,79.65734,105.65502
39.23441,90.17704,115.65796
50.77447,104.8198,125.67303
59.19256,115.53333,135.6205
70.39174,120.04466,35.71406
79.18244,25.06321,45.71707
90.40174,35.53938,57.11013
99.18837,43.72416,65.70707
110.41953,53.25691,75.74998
109.29357,63.23083,85.72514
120.50078,73.47924,95.92664
129.27566,86.16595,105.73912
40.49043,91.41708,115.74208
49.26508,101.47186,125.74111
60.47228,110.97011,135.74012
70.71985,120.39735,145.75109
80.47796,28.96343,46.26113
89.27679,37.19378,55.79247
100.49985,47.30743,65.79947
109.28664,56.80457,75.80643
120.48593,67.60181,85.76564
129.24484,76.32477,95.76465
30.71938,89.04209,105.77161
39.32577,96.61627,115.77061
60.45739,105.9664,125.76568
70.76471,115.1131,145.6855
71.77468,26.78915,45.77939
79.29373,31.2606,157.15635
90.5247,46.79628,75.73366
99.31152,50.02583,75.79217
110.51878,59.7817,85.74766
119.31333,70.35568,95.75054
30.53192,79.04732,105.76567
39.32683,88.56922,115.72887
50.51001,98.57874,125.75571
59.2652,107.72068,126.16228
70.50812,118.41188,45.77317
79.27492,126.83124,46.05125
90.494,39.14952,55.99379
99.22926,43.90133,65.82173
110.79907,58.28559,75.81675
119.24304,66.84099,85.81971
120.92093,72.71791,95.83079
29.34372,82.45569,105.82577
40.59045,91.78303,115.82874
49.35355,101.36684,125.83971
60.89571,112.44306,35.79867
69.35539,123.13187,46.04909
80.90157,27.84625,55.82052
89.36932,37.64432,65.80766
200.57294,48.11826,65.89416
109.36719,56.68199,76.09163
120.58227,70.63028,95.83647
129.33329,83.66007,95.87121
40.48047,85.65607,107.38157
39.42221,96.57638,115.84527
50.61738,104.673,125.86028
69.34471,114.00836,35.87086
70.61553,124.86441,45.8897
89.35841,31.52104,55.90069
90.6292,40.88869,65.90367
99.40002,51.13703,75.8669
110.92622,64.60437,85.8422
120.73091,71.04513,95.84911
130.60893,80.43398,107.4074
39.41933,88.92979,115.83127
50.59086,98.77284,125.85827
59.40142,111.30667,126.38626
70.58478,117.58279,35.90722
79.37155,128.86568,45.91426
81.14008,35.72787,55.90929
89.57141,45.27342,65.90832
100.87743,53.78867,75.91531
109.46667,63.20807,85.93419
120.9061,76.2114,95.91742
29.42834,82.57627,107.15454
41.00609,96.94671,215.93171
49.44208,106.43468,125.9263
60.66926,111.14582,35.90503
69.45597,18.31441,36.32192
80.65886,30.27533,46.11096
89.45784,39.0395,57.34772
100.6652,47.15954,65.97277
109.46379,56.8589,85.91225
120.98216,67.73093,85.95478
129.42592,76.21932,95.95781
140.64908,86.59509,105.95683
39.78516,97.65835,115.97951
50.82095,106.12487,125.95484
69.38572,115.45776,35.96935
71.56134,22.99758,45.96843
79.49477,35.20126,57.36922
90.70199,47.0005,65.96241
99.49268,50.82159,76.00508
111.01899,162.63439,85.94873
119.49853,172.86174,95.92783
131.01696,79.34847,105.95072
39.50002,88.88232,106.77422
50.68765,98.93112,125.88904
59.47407,108.41107,125.99401
71.5821,120.14143,145.9548
79.42452,25.51554,46.00495
90.9983,38.06061,55.99992
99.42252,45.54529,66.09459
101.02233,55.15558,176.01837
109.57135,63.01305,15.91733
120.77853,72.92731,96.01595
29.52501,84.23328,106.01888
40.911,97.04607,116.02588
59.4278,102.67672,126.04079
60.75019,115.15924,136.02389
69.54476,120.66656,46.00677
80.75584,131.24609,55.97395
89.56651,38.33736,56.10015
100.77376,47.34751,75.99991
109.56047,57.97862,86.02279
120.7637,70.57698,86.04938
129.5107,77.95569,96.05237
40.74531,86.26725,106.05937
39.61947,95.64806,116.05044
60.77505,104.94673,126.05338
59.57763,114.45104,36.05595
70.78885,126.83887,46.30651
89.53196,31.22128,56.0858
101.0343,41.99678,66.06494
99.58549,57.37618,76.04817
110.82448,61.1432,86.03929
119.59934,69.3823,96.03035
30.85744,79.07754,106.0572
39.6007,89.52237,108.80175
50.79616,98.3958,116.37496
59.56702,107.93456,26.08546
70.77407,8.7347,36.09654
79.56493,26.31034,46.10739
90.75615,35.6127,56.09844
89.72329,43.80699,66.10144
110.8176,56.1132,76.10445
109.65611,63.14557,86.10346
130.77984,72.61998,96.12247
29.68953,83.06967,107.62504
40.85672,97.14732,116.09652
49.63161,102.09191,126.11546
60.84667,112.01913,36.07851
79.59787,124.34353,36.26944
80.90421,27.99576,46.40135
99.62353,38.44961,56.17881
100.87848,48.87289,76.08255
109.64924,58.78106,86.09748
121.62012,68.20294,86.15199
129.61552,77.56151,96.13908
40.79043,86.85286,106.14204
39.70428,96.31547,116.153
50.87557,105.27048,126.14406
59.6824,114.28246,36.17046
71.06418,27.19064,46.16162
89.62074,31.26861,56.15663
90.90743,40.80589,66.15563
99.69021,50.33178,76.12299
111.25388,60.13169,86.14978
119.68402,69.69286,96.12507
130.89923,80.57598,106.12406
39.68558,89.93333,116.13501
50.86902,105.62627,116.59518
59.65979,109.55485,136.15298
70.87865,117.75807,36.18712
79.65368,127.92246,46.80888
90.83304,34.80267,57.57919
90.01021,44.93666,76.08895
101.16289,53.78616,86.15954
109.77139,63.54979,86.19812
130.82514,72.99853,96.2092
129.73094,93.57493,106.20814
40.96544,98.36259,116.21116
49.73243,101.7191,126.238
60.95959,111.90621,36.19278
71.17669,125.02929,36.47375
81.1407,28.76219,57.60469
89.7402,38.45663,56.25357
100.96727,47.26904,66.28045
109.75011,56.84153,76.23568
120.92519,69.82362,86.28387
129.7125,76.01886,96.23367
31.02216,87.05804,106.24071
39.7934,96.56592,116.25562
160.86589,107.5054,126.24273
59.75948,114.28673,136.24971
71.00646,21.50443,46.25241
79.77327,34.98578,56.2593
91.00032,40.7335,66.27417
99.95417,51.94888,76.22168
111.29806,60.041,186.2608
119.77707,69.82585,96.23165
131.30721,79.43436,106.22272
39.75078,91.81617,216.28964
50.96986,99.25338,126.22486
59.76868,109.25016,137.45004
70.98779,119.09836,36.28185
79.69122,25.97894,46.61373
91.26096,38.68151,66.2642
89.94991,44.61852,66.29085
101.1002,53.63033,76.29389
109.7693,66.61837,86.29285
121.0332,73.70469,96.30393
29.81961,83.18085,106.31878
41.35136,92.28519,116.3019
49.82144,101.59676,126.30889
61.05648,111.51642,36.26788
