CLIENT WRITE,SERVER NOTIFY
85.527,34.44376
35.53244,14.44276
15.54188,54.45256
25.54488,34.46072
35.49428,14.46772
15.56552,24.48636
25.53364,34.4946
35.59024,44.49596
15.25108,24.50312
25.62112,34.51244
35.62656,14.52404
15.63476,24.54196
25.63904,34.54624
35.66744,14.54568
15.6622,24.55504
25.6704,34.56436
35.63876,14.57152
15.70952,24.58876
25.70892,34.59708
35.72992,14.59844
15.67296,24.60668
25.74752,34.61512
35.75624,14.62668
15.75896,24.6444
25.7222,34.65004
65.79248,14.64912
15.79032,54.65872
25.7402,34.666
35.81412,14.67392
45.83716,24.69232
25.82768,34.70068
35.85148,14.70096
15.85864,24.70924
25.869,34.71768
35.87636,14.72592
45.82392,24.74824
25.90936,34.75264
35.90344,14.75196
15.92996,24.76012
25.87996,34.76944
35.95304,14.77772
45.9524,24.79504
25.95376,34.80352
35.98156,14.80252
15.98376,24.81292
25.99756,34.82132
36.00148,14.82844
16.024,24.84972
55.96624,34.855
36.0512,14.85536
16.05548,24.86372
26.05256,64.8734
36.09264,14.88028
16.08224,54.89884
25.71356,34.90704
36.10112,44.90744
16.10616,24.91544
55.75244,34.92396
36.1404,14.93112
16.13616,24.95352
26.1488,34.95792
66.15628,14.95804
16.18044,24.96644
26.12536,34.9748
36.20464,14.98396
16.2034,25.00112
56.21628,35.00976
36.22344,15.00876
16.1714,55.01836
26.25804,35.02764
36.25636,45.06876
16.27892,25.05216
26.2928,35.05252
65.92292,45.0618
16.31012,25.07004
56.25564,35.07836
36.34068,15.09452
46.28268,25.1038
26.36068,35.10416
36.30024,15.11252
16.37284,25.12092
26.31328,35.16284
36.39296,15.14624
16.33348,25.14644
26.40752,65.15756
36.418,15.16432
16.43936,25.17276
26.44176,35.19004
36.40268,15.197
16.46988,55.19984
56.4838,35.208
36.4858,15.21508
46.51912,25.22352
26.50564,35.2448
36.50888,45.2512
16.51916,25.2504
26.5274,35.2588
36.47684,15.26692
16.56204,25.2752
26.0906,35.29356
36.58836,15.3008
16.10232,25.3022
26.607,35.31056
96.61636,15.31764
16.62452,25.3272
26.62984,65.3496
36.63828,15.35264
46.58956,25.35308
26.66076,35.36236
36.62704,15.36944
16.69108,25.379
26.69252,35.39624
36.6428,15.40336
16.24508,25.4048
26.642,65.41464
66.73924,15.42136
16.74736,25.42972
26.75384,35.45088
36.2932,15.45616
16.3014,25.4566
26.3118,35.46496
36.80192,15.47216
16.33448,25.48132
56.74956,35.49992
36.3512,15.507
16.3584,25.50748
26.3666,35.51592
36.36984,15.52384
16.79788,25.53328
26.3944,35.55464
36.39972,15.55792
16.41324,25.55932
26.41728,35.56768
36.84856,15.57588
16.4482,25.58432
26.8602,35.6024
36.46424,15.60964
16.4672,25.60996
26.47772,35.61948
36.50392,45.62892
16.5008,25.63608
26.50616,35.6574
36.5198,15.66052
16.52276,25.66292
26.5332,35.67124
6.55464,15.67836
16.55624,25.68676
26.56052,35.70516
6.56972,45.71464
46.5202,25.71376
26.64388,35.72212
6.59756,15.73028
16.60628,25.7384
26.59244,35.76088
6.62364,15.76404
16.62984,25.76548
56.65504,35.77392
6.59268,15.78116
16.66332,25.79048
26.6688,35.80772
6.61668,15.81588
46.69668,25.81636
26.71216,35.82468
6.71228,15.83292
16.722,55.87624
26.73236,35.85968
6.72724,45.86008
16.74664,25.86704
26.76828,35.8776
6.70736,45.88608
16.77804,25.90216
26.7834,35.91048
36.79276,15.91052
16.802,25.92
26.82276,5.92736
6.82744,15.93552
16.83464,25.95796
26.83776,5.96088
6.84716,15.96252
16.86084,55.97224
26.8792,5.97892
6.81916,15.98752
16.88896,26.0046
26.89436,6.013
6.9034,16.01324
16.91796,26.02288
26.9336,6.02976
6.93408,16.0382
16.9384,26.06048
26.89096,6.06464
6.96624,16.0652
47.02144,26.07348
26.97808,6.0806
6.9214,16.09112
46.99708,26.10836
27.00312,6.11556
6.95044,16.116
17.03564,26.12536
27.03748,6.13356
7.03728,16.14184
17.04868,26.16316
27.057,6.16732
37.0502,16.1678
17.07756,56.1784
27.02128,6.18432
7.09212,46.2226
17.0398,26.211
27.11304,6.21
7.07196,16.21976
17.14376,26.228
27.14528,6.23632
7.15236,16.2576
17.16268,26.26276
57.12928,6.26316
7.18168,16.27144
47.12396,26.27992
27.19524,6.28704
7.19964,16.30532
17.20992,26.3146
27.2254,6.3138
37.22584,16.32212
17.23016,26.33052
57.18048,6.33988
7.2518,16.36108
47.24744,26.36548
27.27896,6.3648
37.26388,16.37384
17.31804,56.38468
27.32352,6.39068
7.33168,16.40796
17.26864,26.41736
27.35668,6.41648
7.36016,16.42592
17.37068,26.43424
27.37664,6.44244
7.38376,16.46376
17.41032,26.46808
27.41788,6.4684
7.41596,16.47676
17.43144,26.4862
27.43464,6.49324
7.443,16.5104
17.46464,26.51992
27.4662,6.52012
7.4888,16.52856
17.50252,26.53676
27.51312,6.54404
7.45672,16.56736
17.52484,26.5718
27.54172,6.57108
7.50848,16.57936
17.55932,56.58892
87.56612,6.59676
7.57192,16.61424
17.60076,26.62276
27.59604,6.62276
7.61848,16.6312
17.62796,26.64056
57.64084,6.64764
7.64548,16.66908
17.65016,26.67444
27.67112,6.67328
7.6744,46.6844
17.68368,26.69148
57.63516,36.72952
7.70632,16.71692
17.72492,26.7172
87.729,6.72552
7.748,16.73492
77.76112,26.74312
27.76776,6.76308
7.77596,16.76764
17.71936,26.77016
27.78896,6.7772
37.80796,16.78564
17.817,26.82272
27.83068,6.81108
7.8336,16.81256
17.85732,26.82104
27.85876,6.82816
7.86292,16.8364
17.87116,26.85868
27.83972,6.86292
7.91128,16.86328
47.91756,26.87176
27.91436,6.87984
7.93592,16.8882
17.9454,26.9068
87.95828,6.9138
7.96392,16.91524
47.90896,26.9236
27.98664,6.93068
37.9282,16.94012
18.0188,56.96276
27.9188,6.96568
8.03636,46.96748
17.97716,26.97428
28.04684,6.98356
8.06964,16.99192
48.07716,27.00928
28.08512,37.01776
38.11248,17.01788
18.10744,27.02732
28.1146,37.03556
8.11752,17.04288
18.127,27.06424
28.13532,7.0682
8.16056,17.06968
18.16304,57.07932
28.12744,7.08616
8.19804,17.09472
18.14404,27.11308
28.22348,37.1212
38.22572,17.12052
18.22996,27.12988
58.17996,7.13704
8.25044,17.14644
48.20712,27.16768
28.27076,7.17192
8.28948,17.1724
18.29776,27.18084
28.24816,7.18888
8.31948,17.19836
18.26116,57.21688
28.3308,7.22276
8.28828,17.22324
18.36188,27.23364
28.36824,7.24068
8.3764,17.24908
18.38444,27.27044
88.41204,37.27472
8.41552,17.27608
18.41688,27.2844
28.36784,7.2916
8.4384,17.29988
18.45744,27.31816
28.45896,7.32628
38.4828,17.32676
18.49204,27.33516
28.50572,7.3434
8.50852,17.35156
18.5138,27.37412
58.47456,7.37728
8.54196,47.37996
18.55252,27.3872
28.49612,7.39412
8.56792,17.4036
18.58676,27.42204
58.5304,7.42908
8.601,17.4294
18.62044,57.43912
58.57084,7.44692
8.64092,47.48932
18.64224,27.47268
28.66104,37.47328
8.66632,17.48016
18.67464,27.49084
28.62464,7.49796
8.69628,17.51528
48.71648,27.5236
28.7178,7.52368
38.72212,17.53308
18.73036,27.54144
28.75924,7.54864
38.75436,17.57096
18.7716,57.57648
28.79044,7.57564
8.79484,17.58388
18.81032,27.59336
28.8196,7.60032
8.82388,17.61776
18.83132,27.62732
28.84504,7.62748
38.80888,17.63584
18.86884,27.64424
28.88648,7.6556
38.84376,17.67364
18.9054,27.67912
28.84776,7.67836
8.91892,17.68664
18.63192,57.69632
28.93996,7.7042
8.959,17.72156
18.96164,27.72988
28.968,7.72904
8.9936,47.73972
48.94376,27.74788
29.02792,7.75504
9.00304,17.77636
19.0268,27.78172
59.03856,7.78084
9.04332,17.7902
18.99568,27.79864
29.08124,7.80684
9.0764,17.824
18.77352,27.83232
29.09632,7.83288
9.05872,17.84208
19.11584,27.85068
29.14172,7.85768
9.1366,17.87876
19.16044,57.88552
29.17084,7.88472
9.17904,47.89416
19.1894,27.90148
29.19708,37.93928
9.2096,17.92792
79.2186,27.92812
29.22532,7.93536
9.23876,17.94824
19.26128,27.95404
29.2658,7.97428
9.28428,17.9786
49.29716,27.97908
29.30036,7.98728
9.3084,17.9966
19.31776,28.03368
29.32644,8.021
9.33996,18.0224
19.35052,28.0308
29.35372,8.03904
39.32256,18.04736
19.37728,28.06892
29.33568,8.07304
9.4022,18.07324
19.36264,28.0828
29.43776,8.09092
9.44168,18.09932
49.47196,28.11656
29.46144,8.12352
9.10008,48.12644
19.479,28.13464
29.49088,38.14284
9.49364,18.15016
19.51944,28.1714
29.5166,8.17648
9.5208,18.17688
19.53104,28.1854
29.55864,8.19692
9.56704,18.20172
19.57416,28.22024
29.59388,8.22748
9.59924,18.22788
19.60752,58.23756
29.55848,8.2442
