1024B-ESPNOW,128B-ESPNOW,12B-ESPNOW,1024B-SPP,128B-SPP,12B-SPP,1024B-Bluedroid,128B-Bluedroid,12B-Bluedroid,1024B-TCP,128B-TCP,12B-TCP,1024B-Websockets,128B-Websockets,12B-Websockets,1024B-UDP,128B-UDP,12B-UDP,1024B-NimBLE,128B-NimBLE,12B-NimBLE
,,,26.19638,24.41707,15.18299,28.84932,14.35814,19.64072,7.47543,2.77706,6.94041,9.84203,16.73111,14.8659,9.5443,4.5973,12.60841,36.48809,34.96902,18.70735
,,,18.54028,10.35552,15.40712,44.83391,19.26638,9.66425,8.89536,5.91796,4.71329,8.64121,14.79997,17.27328,12.71299,7.1779,13.87008,26.72961,24.98409,8.71325
,,,16.18728,14.98572,11.51875,38.86279,24.34792,14.65438,4.91375,7.78963,3.14755,10.63661,14.98218,12.56224,5.6657,14.19826,8.39625,46.50957,14.99609,28.72824
,,,17.71825,10.70027,15.25823,28.86893,14.35468,19.68641,15.38341,7.69255,6.28712,10.50777,13.37587,14.34742,9.2278,4.11104,11.58768,66.75808,35.01239,49.24196
,,,18.66029,14.14296,11.55063,33.87388,19.29887,9.67796,16.93631,2.57742,5.79776,10.91251,18.02681,12.54033,9.66122,3.11901,16.24269,26.53335,25.01511,8.75037
,,,16.22813,11.96203,11.68405,38.88615,24.36441,14.69801,9.89693,4.70282,3.14878,8.23745,13.21273,15.06993,7.49203,4.20982,8.42179,46.77892,15.02893,28.75746
,,,17.71608,13.42534,14.3604,28.88931,14.40909,19.69577,7.95023,3.59905,3.26084,8.91116,16.43521,12.31337,12.63012,8.66825,11.84893,36.53928,35.03915,18.77131
,,,18.55068,10.38749,12.56278,33.89334,19.31736,9.71554,8.75134,10.53437,5.55976,10.87934,13.09533,17.93086,10.08286,3.43099,14.79644,54.59069,25.05306,8.77842
,,,16.2106,15.40411,11.52921,38.9021,24.39889,14.70922,7.51631,4.66439,5.7814,9.97794,15.25223,17.15988,6.57205,13.06875,6.23793,46.56544,15.06007,28.80271
,,,17.92065,10.74689,14.32262,28.90212,14.40772,19.73296,12.4708,2.98137,5.64751,8.84636,15.04591,14.02468,6.87449,4.22015,15.41411,54.65393,5.07501,18.80054
,,,18.55017,14.27266,12.66954,33.9172,19.34985,9.72495,8.2839,4.46758,5.34679,10.17572,13.82915,15.32243,6.53542,3.99952,11.4639,26.58639,25.08323,8.81437
,,,16.22964,11.82977,14.54034,38.9253,24.41342,14.74589,15.40617,2.68037,3.78985,11.04559,11.87227,12.78377,10.56156,10.58121,16.59258,66.95016,15.10317,28.82271
,,,17.75393,10.70259,11.46234,28.92548,14.44205,19.74253,7.89245,3.78521,4.74141,9.59643,15.31588,14.7139,6.27217,9.74059,6.40487,36.60863,5.10609,18.83677
,,,16.34277,24.06509,15.53601,33.93397,19.36831,9.76457,9.4387,3.36834,4.89028,9.98179,12.86512,14.78111,5.18465,4.48802,6.45955,26.86931,25.12139,8.84772
,,,16.19872,13.22344,14.42532,38.93834,25.01322,14.76025,12.35631,4.76187,2.82224,12.03468,15.58589,13.73176,14.78883,7.95667,13.24705,46.62702,15.12833,28.85864
,,,17.70814,10.79488,11.47409,32.856,14.43066,19.78424,10.26454,4.72276,5.26851,10.13267,13.00313,18.8924,7.01513,2.28022,8.95776,36.88746,5.14416,18.86585
,,,18.56682,14.27841,16.73767,44.94409,19.40079,9.77581,11.57219,2.47272,9.5853,10.64124,18.72984,13.50725,7.41398,14.23833,14.11335,43.88401,25.15731,8.8797
,,,16.24354,11.97938,11.83239,42.85981,24.45641,14.79983,8.47112,2.68549,5.31072,10.49835,13.49796,18.6638,10.52808,2.50223,17.52896,69.70674,15.16826,58.89719
,,,17.73729,10.72198,14.34806,28.97808,14.48107,19.79356,8.43871,6.55686,6.13652,12.13542,13.01236,13.92583,7.26718,3.35333,6.78783,36.6702,5.17423,18.90172
,,,18.67382,14.11388,12.68253,33.9789,19.42533,9.81679,13.76543,3.8685,6.38322,8.79797,15.79142,14.80776,5.3585,9.56074,7.55329,26.93077,25.19038,8.90889
,,,16.21957,13.19111,11.6547,38.98008,24.4989,14.80715,15.8952,3.38817,4.63265,11.33302,12.5072,13.38123,7.16593,3.13832,12.04323,46.70577,15.19751,28.92393
,,,17.74145,10.80157,14.34177,28.99129,14.50967,19.83517,8.78217,5.96238,3.39443,8.91053,14.74809,14.63003,5.48502,11.63922,18.85166,36.95692,5.21747,18.92989
,,,18.56469,14.18266,12.62777,33.99507,19.46975,9.82686,12.07725,5.99872,7.69615,13.60325,12.60978,13.1433,5.63332,10.77397,8.64505,56.72427,25.22157,8.95278
,,,16.26348,11.98025,11.68341,38.99604,24.5074,14.85086,9.43992,9.40666,6.93188,9.30927,17.87884,15.28808,6.88543,6.85337,19.33078,46.96821,15.23654,28.95319
,,,17.74067,10.52574,14.35721,29.0072,14.53207,19.84442,7.57327,2.8357,11.32663,9.77833,13.67454,14.3067,9.6439,4.22435,12.85509,57.2887,5.24354,48.96821
,,,18.68242,14.12142,12.65907,34.01424,19.47631,9.86817,9.61179,3.61407,17.16396,8.57103,15.09749,15.34388,8.37687,8.33275,6.58439,26.98471,25.2617,8.97295
,,,16.22294,24.56383,11.6604,39.02036,24.54783,14.862,10.40115,4.16246,34.36629,9.78869,12.18621,12.89474,5.44689,2.46106,7.80182,46.76123,45.26775,29.49321
,,,17.76516,10.72339,12.78895,29.0305,14.5606,19.88569,15.45331,5.29448,3.59252,9.13888,14.74588,16.84057,16.80608,3.67274,12.60482,37.00941,5.28156,18.9963
,,,18.58584,14.12529,15.54419,34.02815,19.52485,9.88166,7.93175,4.4262,12.17439,9.15289,12.70143,13.77046,11.38236,7.37483,9.2172,26.78902,25.28988,9.01001
,,,16.25502,11.98236,14.48758,39.04041,24.55836,14.89867,9.81245,2.92205,8.43118,12.23573,11.94228,12.87129,8.21239,11.68111,16.63835,47.0482,15.30474,29.01739
,,,17.75691,10.73408,15.23061,29.04643,29.54045,19.89941,11.83704,9.9112,11.21036,27.02685,13.39273,13.66242,13.07001,2.45428,13.6368,36.80296,5.31663,19.03544
,,,18.58115,14.11273,12.5931,34.05166,19.5253,9.91735,11.3645,6.84545,3.68606,10.68098,12.19902,14.74359,10.33959,2.50256,11.74581,27.06897,25.3288,39.04464
,,,16.25776,13.26047,13.20357,39.06351,24.59278,14.91096,8.77076,3.2205,15.92856,9.95901,14.3224,16.84884,6.46802,7.63096,6.92334,46.82699,15.33478,29.05431
,,,17.7608,10.83739,15.23066,42.66612,14.61555,19.93694,8.41429,12.5591,10.73569,9.59993,11.85051,15.2578,7.29266,5.07218,16.16512,37.09136,5.34963,19.06583
,,,18.60326,14.19422,12.5374,34.06824,19.54972,9.92865,7.7105,4.46964,14.04846,15.98289,12.19478,15.31448,10.43158,7.31568,19.60958,26.85563,25.35982,39.07971
,,,29.6917,11.99057,11.66779,39.07957,24.60536,14.95267,12.98554,6.97644,12.30761,8.98795,16.17194,18.31113,4.98565,3.33216,15.88793,47.11154,15.37379,29.08356
,,,17.74789,10.75,14.36631,29.07958,14.64002,19.94627,10.96581,4.51805,4.92077,12.60686,13.94432,16.93713,4.81472,15.93908,13.2568,64.8935,35.38219,19.1024
,,,18.57904,26.53229,12.67695,34.09659,19.57424,9.96949,8.10977,6.50767,9.8895,11.22474,12.26688,18.72289,14.04529,3.28167,16.39791,27.13439,25.39708,9.10448
,,,16.26784,13.25445,11.58571,39.10261,24.6478,14.95999,8.26883,5.38035,10.12184,9.08496,14.24393,12.90411,14.87075,5.15476,8.83668,67.00622,15.40402,29.12385
,,,17.76856,25.80667,14.3409,29.10284,14.66656,19.99196,8.0326,3.74694,8.41109,10.27597,16.36206,13.18749,9.37922,7.36822,6.41778,37.14912,5.4231,19.12646
,,,18.58579,10.55102,12.67858,34.11209,19.6007,9.98351,8.43251,11.02649,4.88261,13.56707,14.9656,18.4204,5.97916,6.56761,20.96522,26.9101,25.42717,9.1404
,,,16.2728,15.26804,11.83323,39.11686,39.60372,15.00358,8.83181,3.85068,14.17566,9.21933,19.0742,14.27559,10.41104,9.03351,13.80541,47.17917,15.4422,29.15267
,,,17.77333,10.6119,14.36782,33.04251,14.67902,20.0012,9.26865,2.95051,4.20047,14.35739,15.93329,13.93393,9.44285,12.20022,8.16385,36.93313,35.45014,19.16237
,,,18.60211,14.14505,12.68471,34.14563,19.62923,10.02089,8.50872,3.48225,4.21981,12.87054,15.97558,16.87353,4.79828,3.33078,8.73942,27.19631,25.4673,9.16954
,,,16.23909,13.21998,13.25807,39.13324,24.69875,15.01474,5.51698,2.74008,6.52441,8.91468,11.98633,16.04686,11.03317,11.81945,13.58527,46.9574,15.47317,29.18462
,,,17.77735,10.8306,15.24767,29.14161,14.70955,20.03849,8.34999,15.00726,3.92537,9.4169,12.24394,16.15872,5.00692,14.32379,8.10306,37.21872,5.48817,19.19088
,,,18.59148,14.30654,12.57394,34.15572,19.65767,10.0305,7.81263,5.66622,11.16586,9.84584,12.52548,13.93723,5.71948,7.51503,9.35352,50.02091,25.4953,9.20961
,,,20.47411,12.00071,11.69536,39.15671,24.72529,15.05144,5.32915,3.73568,14.18982,13.1718,14.38978,12.68412,12.10598,5.11193,13.32506,77.24564,15.51029,29.21394
,,,31.71987,10.75371,14.3772,29.16763,14.73397,20.04818,11.90285,5.02168,10.33352,14.88421,15.59459,17.04082,9.30552,7.1522,16.54609,37.00451,5.52232,49.22914
,,,19.8564,14.15259,12.68777,34.16982,19.68221,10.06712,12.45248,9.22383,5.08061,9.79881,11.99986,15.13522,11.88017,7.49067,14.15871,27.26542,25.53437,9.23383
,,,16.263,13.0559,11.67912,39.17253,24.74967,15.06574,7.87118,4.7144,3.58528,11.34778,15.01497,12.73356,6.72989,2.14197,21.48021,47.02297,15.54124,29.75399
,,,17.79308,10.84615,14.37679,35.313,14.76049,20.08979,9.65859,4.8279,8.21505,10.18676,14.2166,14.25836,12.91657,4.87352,11.92521,37.28759,5.55614,19.25692
,,,18.60117,25.39834,12.70862,34.20174,19.7287,10.08142,12.58521,7.10472,4.13596,9.32313,13.04084,17.69346,11.40398,8.12014,11.98439,27.04399,25.56646,39.27206
,,,20.46637,12.01122,11.85928,52.7875,24.78034,15.10544,15.52766,5.54227,4.00015,9.33508,16.05622,12.99064,12.42224,5.18197,8.49185,47.29649,45.58166,29.27822
,,,17.81245,10.78298,14.40014,29.207,14.78702,20.09911,7.69625,7.17018,4.98014,9.25458,12.94836,14.65902,14.06395,8.81146,16.50596,37.07397,5.58645,19.29184
,,,18.61013,14.14786,12.71439,34.20461,19.7372,10.11798,9.00904,5.17035,3.43445,10.81572,12.99241,14.48978,10.25987,7.38283,8.30722,26.89797,25.60688,9.30409
,,,16.2228,13.26815,11.71873,39.21672,24.80673,15.11271,8.76873,5.68426,5.74327,9.12337,14.29539,14.13788,7.07516,9.22006,16.17696,46.89755,15.60957,29.3151
,,,17.79673,10.84967,14.37226,29.22301,29.74891,20.13567,8.47147,9.0853,4.75574,12.84191,15.76411,16.97764,9.62668,5.00093,18.86632,36.91081,5.62947,19.3212
,,,18.61294,14.21956,12.72166,34.22791,19.75371,10.13228,7.79869,15.04466,3.52323,9.42529,12.0951,27.15717,13.39301,3.60764,19.86292,26.93315,25.63375,39.33612
,,,16.2511,11.98788,11.86047,39.24011,24.80522,15.15635,8.25307,13.9027,4.50638,10.41922,12.23635,12.89373,9.19425,8.14423,6.49738,46.94091,15.64866,29.84451
,,,21.55057,10.77299,14.40638,42.82806,14.8419,20.14997,13.05778,3.2574,3.31085,11.20375,12.19718,14.86369,4.91306,3.03899,12.17504,60.17892,35.65596,19.35816
,,,18.606,14.16866,12.71663,34.24377,19.78415,10.17376,10.50471,2.96485,5.15726,13.37455,13.81119,15.85274,10.99338,7.30431,21.50104,26.96097,25.67276,9.36407
,,,16.29564,13.27383,11.69546,50.18733,24.8517,15.16762,9.87384,8.81798,7.45428,10.17475,17.65595,15.15118,12.3572,9.62917,6.79769,67.26778,15.67873,29.37922
,,,17.78422,10.76043,14.35086,29.25624,14.86844,20.19127,10.24966,6.46702,4.25634,10.94375,13.39051,15.45458,8.47724,7.37482,14.01294,36.97632,5.69373,19.38228
,,,18.62087,14.33354,12.71038,34.2721,19.81061,10.18721,6.80291,8.4846,3.2616,9.03184,15.24827,13.04431,17.11343,4.68127,20.64703,26.99088,25.70183,9.40523
,,,16.25489,25.87508,11.87513,39.27736,24.86025,15.2043,10.48961,4.55546,5.69467,10.40741,16.30576,17.88924,6.85217,10.63209,7.01721,47.00746,15.71685,29.40835
,,,24.74095,10.39559,14.40518,29.27943,14.89493,20.20489,7.94709,2.99092,3.58264,11.79798,14.89688,15.72329,4.77649,5.39315,8.64236,64.53378,5.72989,19.42226
,,,18.5736,15.273,12.71185,34.28794,19.82916,10.2229,8.81044,14.12989,16.32856,10.34863,14.00189,14.75731,9.89574,2.61475,16.85676,27.01953,25.73995,9.42542
,,,16.27568,10.64634,11.73021,39.29033,39.83415,15.22167,7.98802,7.38926,13.35535,9.50004,12.69178,12.98353,5.27377,8.86687,6.84839,47.03638,15.74705,29.94971
,,,17.8265,10.77417,14.38311,29.29544,14.90749,20.24247,5.54024,2.97165,3.36202,8.79313,13.06972,12.85234,5.7135,7.70771,24.97643,37.05058,5.76268,19.45145
,,,18.62636,14.16379,12.72395,34.31139,19.86561,10.23419,8.10275,12.39199,5.30025,8.96117,16.0743,15.35509,4.91977,5.4006,11.42598,57.05382,25.77735,39.46768
,,,16.23997,12.01944,11.88034,54.31,24.92923,15.32574,5.82519,3.31311,4.97233,10.96191,13.37602,14.04182,14.3948,5.88289,8.58418,47.07276,15.78695,29.47372
,,,17.82008,10.78096,14.4431,29.99079,14.93852,20.2798,10.53196,4.8983,6.295,10.89695,13.79714,12.74046,5.1099,10.52394,6.61562,37.0795,5.79403,19.48754
,,,24.50957,14.16756,12.72376,38.23832,19.88615,10.27476,12.28624,3.33972,7.40787,9.40161,11.97042,13.86849,4.95905,4.09512,6.94859,27.09382,25.80913,9.49854
,,,30.98406,13.28281,11.74873,39.34269,24.89101,15.33629,11.37746,7.82622,5.99863,9.29359,12.70855,14.5078,6.49879,10.80075,18.42247,47.09408,15.8162,29.51073
,,,17.82401,10.88555,14.40289,29.34058,14.88785,20.29933,9.85309,8.56243,3.39559,10.2645,13.40055,13.52411,4.95902,7.0778,8.74509,37.10892,5.83608,19.51667
,,,18.61718,26.62087,12.72374,45.27343,19.90275,10.28902,9.27458,3.25803,5.38603,9.57993,14.1868,13.58545,5.84802,14.41377,7.90984,27.11867,25.84031,9.53059
,,,16.27838,12.03935,11.86404,39.34917,24.91355,15.37518,8.31595,5.09152,11.5669,9.77669,12.8149,13.0129,14.01478,3.98893,17.74307,47.12129,15.85521,30.04299
,,,17.80756,10.764,14.44054,29.36027,14.92024,20.3308,4.06232,9.35539,3.91332,8.91033,12.15056,14.02714,16.8442,3.85197,13.13619,37.14959,5.86218,19.55467
,,,24.50295,10.42118,12.72285,34.36514,19.92719,10.33055,8.62439,15.10496,3.68163,9.89399,15.90478,24.82767,5.40273,11.27835,11.53754,27.15009,25.88033,9.56074
,,,16.29203,15.19911,11.73802,39.3774,24.93804,15.38979,15.60562,3.90134,9.99949,12.73736,15.05122,15.40889,8.2491,3.78891,21.35921,47.1669,15.88633,29.57476
,,,24.75229,10.78972,14.39908,29.38347,14.93883,20.34534,9.71993,4.65928,6.98289,9.34434,13.08835,15.01688,12.55811,7.12955,13.8328,37.16248,5.90017,19.58185
,,,18.58045,14.17989,12.73811,19.3837,19.95359,10.33598,3.89974,4.3984,15.85009,15.31859,14.04719,14.1573,17.89059,9.18893,11.48964,27.18788,25.90843,9.60623
,,,23.78575,12.0399,11.82011,24.39226,24.96453,15.42399,9.09672,15.11711,6.35935,17.66836,15.34113,17.70415,8.32718,4.27662,9.89435,47.18459,15.92341,29.60508
,,,17.81247,10.80007,15.29523,29.39744,14.97137,20.38166,9.12283,2.94042,4.00001,9.25669,12.59653,12.83846,9.75754,7.24516,6.6518,37.21015,5.93529,49.61916
,,,18.63709,14.18371,12.73023,19.39965,19.97813,10.37966,15.69572,4.66025,5.43692,10.61351,13.26728,12.91958,6.9964,3.49628,6.89963,54.71934,25.94753,9.62492
,,,27.99435,13.3154,13.30053,24.4154,24.98897,15.44436,8.26134,3.53478,3.45858,10.89951,12.12844,13.18404,7.95971,14.44129,2.23574,47.23242,15.95464,30.15055
,,,32.56718,10.89647,15.27224,29.4167,14.98981,20.40027,10.59921,4.0547,5.75139,11.24634,12.03552,14.35792,12.66926,6.24989,3.66838,37.22793,5.96822,19.6479
,,,23.2176,14.22201,12.56728,19.4239,20.0026,10.38691,7.04774,3.01281,3.51193,13.17705,15.70169,12.87047,8.03491,7.87984,11.3091,27.25336,25.97845,9.66182
,,,16.28777,11.93098,11.75839,24.43142,25.01551,15.47731,8.84436,5.15016,8.01874,13.03237,14.27332,13.98517,5.26484,4.46569,3.83036,47.2503,15.9925,29.66905
,,,17.83216,10.80359,14.44837,29.45106,15.02425,20.43258,6.8765,3.80347,3.46963,9.57837,12.40612,13.58034,9.29274,3.99257,9.78612,37.2755,5.99962,19.68401
,,,18.65003,23.33051,12.7438,19.44384,20.02915,10.42753,14.66658,3.06768,7.72414,10.36499,13.0577,12.89348,7.92293,5.35107,10.01069,45.90056,26.01549,9.6952
,,,28.01222,13.31695,11.76075,24.45466,25.04005,15.49178,7.97841,3.00343,4.17972,9.66771,12.61378,14.09137,13.94346,9.24953,11.05526,70.51861,16.02277,29.70612
,,,17.77852,10.88951,14.41804,29.456,15.04083,20.45027,12.97001,7.07034,6.43952,10.32857,11.99599,12.73308,7.56102,3.25672,9.02196,37.29343,6.04262,19.7123
,,,18.77512,14.22955,12.75142,19.46704,20.05558,10.43789,10.47151,2.7398,3.75364,13.65617,13.18127,16.51471,11.53742,9.20725,3.51027,27.31878,26.04691,9.72712
,,,16.30583,12.02582,11.83473,24.46472,25.0665,15.52935,4.7059,3.87988,13.35375,11.81005,12.55157,14.36894,6.92363,5.93131,8.70938,47.31556,16.06076,30.23956
,,,17.85587,10.81216,14.45797,29.4923,15.07318,20.48357,9.4629,8.18465,7.3198,12.9369,12.15087,14.68847,7.05141,12.02072,10.90702,67.34225,6.06761,19.74919
,,,18.672,14.22939,12.79607,19.48305,20.08613,10.48335,8.71706,5.11716,3.41017,9.77951,15.93213,14.02652,10.51854,6.05767,2.62632,27.33662,26.08557,39.75648
,,,16.26962,13.31096,11.7584,35.45639,25.09293,15.54485,10.65134,5.79967,5.5358,8.94199,15.13963,14.68148,12.30104,3.19861,9.17657,47.36328,16.0918,59.77262
,,,29.08584,10.91248,14.42956,29.50031,15.09177,20.4982,8.9733,8.90429,3.67133,11.51205,16.11767,13.98951,7.64193,8.72603,7.74208,37.35864,6.10682,19.77743
,,,18.66512,14.25622,12.66283,19.50624,20.10867,10.48875,9.8596,8.70251,3.56261,9.61549,14.8709,17.69376,5.16502,4.89627,2.72967,27.38425,26.11501,9.79635
,,,16.31146,12.05833,11.84416,28.41161,25.11741,15.5767,15.66526,9.20354,4.67069,9.29764,25.35754,14.98905,15.46251,9.99065,11.09036,47.38203,16.12893,29.79933
,,,17.85171,10.63734,14.46702,29.51541,15.12421,20.53849,8.38904,3.56376,5.8453,10.79386,12.26401,14.58808,7.52557,7.55306,7.38955,67.40322,36.14227,19.81445
,,,18.66975,14.23692,12.73641,19.52302,20.13711,10.53245,5.01594,5.67351,6.1217,10.94825,14.12713,13.35971,8.05275,4.57956,11.72051,27.40195,26.15301,9.82043
,,,16.31903,25.81303,11.77059,24.52448,25.14187,15.59505,10.01586,3.16133,5.57381,14.58925,13.64199,14.27401,10.06915,7.50584,3.12757,70.65435,46.1612,30.34079
,,,19.13165,9.58253,11.51408,29.53698,15.14271,20.54905,6.07368,7.9798,3.76577,8.77238,17.12709,12.62667,5.50389,4.69118,7.94848,37.43232,6.17462,19.84252
,,,22.28228,14.24184,16.85836,19.53683,20.15555,10.53974,8.59989,6.9193,8.77992,9.91131,13.53155,15.28794,10.86398,13.00186,6.75329,27.45272,56.18658,9.85748
,,,16.2546,12.05066,11.81283,24.55274,25.16845,15.63187,10.35773,4.10381,4.95186,10.15373,12.19393,12.9426,9.98287,2.49848,8.58531,47.4604,16.19914,29.86476
,,,17.83994,10.8193,14.39839,29.55991,15.17529,20.58536,12.42103,7.05273,4.57772,11.67572,15.21719,15.58526,12.41292,2.9187,9.20255,,6.20501,19.87874
,,,18.68423,14.26722,15.55676,19.56023,20.18407,10.58429,11.99448,7.38311,3.59317,9.19376,11.9372,13.5802,6.68637,10.45596,2.33814,,26.22538,9.88958
,,,20.52544,13.34537,11.57266,24.56878,25.19294,15.64301,8.00433,3.95109,4.90779,10.73101,13.29955,18.33853,5.72682,9.35044,8.94294,,16.22834,29.90171
,,,17.8802,10.92377,15.35368,29.5791,15.19372,20.60487,13.50554,7.81976,12.1615,9.06556,13.9753,14.77009,17.3073,8.51763,8.18444,,6.2481,19.90776
,,,32.08155,14.37337,11.73493,19.59986,20.20653,10.59461,3.2195,5.85822,5.50327,15.29928,12.32792,12.98589,13.25744,12.64305,2.25082,,26.25231,9.92163
,,,34.95641,12.06805,11.81974,25.25481,25.2194,15.68076,8.91405,12.31386,3.42102,10.09823,15.68592,16.39213,19.8298,4.86607,8.84981,,16.26731,30.43389
,,,17.85232,10.83976,14.43713,33.49037,15.8601,20.63624,11.88662,3.28988,4.5855,9.86278,12.22227,14.55761,10.81368,7.48202,9.26034,,6.27408,19.94482
,,,18.69852,26.65413,12.74834,19.61487,20.23112,10.63617,8.86103,9.07027,4.66629,9.09113,12.92271,13.02084,6.79185,3.71175,6.74301,,26.29227,9.95098
,,,16.29799,13.30998,11.77969,28.50801,25.24391,15.69946,3.89779,3.24165,5.23176,11.13383,13.59743,13.19064,5.14851,8.78882,7.00513,,16.29743,29.96595
,,,17.88737,24.65536,14.45296,40.54827,15.2447,20.65397,11.46087,5.24265,10.00543,10.76899,14.06965,15.4504,7.28043,2.81316,11.49432,,6.31226,19.9719
,,,30.11753,10.50736,12.78302,19.6315,20.25756,10.64159,9.71565,11.7198,5.37569,8.86243,13.461,13.63618,13.61284,5.17203,8.57204,,26.32049,9.99191
,,,21.29378,15.34506,11.86467,28.5305,25.2704,15.73171,11.97319,3.09262,6.19682,8.24477,12.25236,17.01404,12.84078,9.97415,7.76596,,16.3355,29.99514
,,,17.86679,10.70753,14.49421,29.65233,15.27716,20.6872,9.69137,2.91077,5.33876,8.69042,12.52351,14.11217,15.10793,6.26744,13.42355,,6.34737,50.01021
,,,18.7082,14.27537,12.76564,19.652,20.28206,10.68922,10.41333,6.96744,6.3046,10.66924,13.89061,19.42684,21.92661,14.31166,6.78554,,26.35938,10.0148
,,,16.30113,13.32935,11.77666,25.3164,25.29682,15.74614,8.05154,5.45265,4.46446,9.38378,15.62822,13.0502,5.23194,10.44858,8.38981,,16.36572,30.53621
,,,17.87974,10.96981,14.47813,29.66189,15.29371,20.70183,4.13768,8.01445,10.10657,9.89247,12.14876,13.0361,6.62557,10.77869,6.78053,,6.38038,20.04253
,,,18.69116,14.2657,12.76341,23.56259,20.30853,10.69245,10.64142,5.15587,3.67069,10.72379,14.12305,13.38758,13.75704,4.40656,3.64258,,26.39063,10.05305
,,,18.25854,12.08419,11.95577,24.67797,25.32137,15.79484,8.85512,3.34782,4.8286,15.50758,13.34442,22.12156,12.62645,8.65836,4.79199,,46.40569,30.05912
,,,37.78625,10.86754,28.90178,29.68616,15.32814,20.73426,9.62823,6.63654,7.99933,9.43151,15.99033,15.32998,8.0053,7.71564,8.84869,,6.4127,20.07516
,,,18.70823,14.27999,12.75531,19.68557,20.33504,10.73341,8.73314,8.69041,4.98723,10.28221,12.09553,13.14385,12.10458,8.70228,3.80985,,26.42774,10.09053
,,,16.34959,13.13715,11.7859,24.68912,25.34584,15.7973,11.42367,7.03644,5.56172,9.6705,13.73962,15.68133,10.09049,8.55448,9.41184,,16.43578,60.09737
,,,17.89147,10.94736,14.48178,29.70214,15.34673,20.77815,3.94646,6.74957,5.24943,10.27791,11.82967,17.23029,9.8616,10.1044,4.76851,,6.45463,20.10321
,,,18.82561,24.25051,27.43355,19.70605,20.36146,10.74738,10.54748,3.9982,6.66357,10.51485,14.93628,15.10708,9.62568,4.42862,2.60522,,26.45893,10.11808
,,,16.32002,12.09337,11.83338,24.70805,25.37234,15.84128,10.22136,5.57332,4.77022,12.72111,22.62679,14.07048,10.05078,3.87668,4.87348,,16.47385,30.63067
,,,17.8993,10.85048,14.4686,29.7254,15.37918,20.79228,11.89707,7.13266,4.96248,8.72849,12.30554,13.22659,5.12333,9.27987,8.56821,,6.48068,20.1403
,,,18.70631,14.38921,12.77869,25.82933,20.38594,10.7933,15.75729,8.01766,5.58926,9.05102,13.61719,15.90902,7.41654,6.58529,9.21358,,26.49883,10.1462
,,,16.35961,13.33252,11.80393,24.72714,25.39683,15.84596,9.46102,7.49046,3.69851,10.2466,13.39158,14.26086,12.66439,7.76457,3.92725,,16.50514,60.16376
,,,17.89513,10.95495,14.47636,35.85891,15.39766,20.81193,9.09006,6.35985,5.62186,9.63194,14.57399,14.44123,15.00609,2.65542,7.7763,,6.51982,20.16836
,,,18.71766,14.39433,12.79587,19.75454,20.41052,10.80849,8.5764,3.41495,3.50858,12.42357,16.52721,15.04698,7.14513,3.30145,2.97374,,26.527,10.18752
,,,16.34989,12.07287,11.97178,24.75926,25.42336,15.8899,8.63174,5.32,6.21037,9.91181,14.78372,13.01171,9.47622,5.95008,7.446,,16.54186,30.19048
,,,43.59668,10.87104,14.51373,29.77341,15.4301,20.83998,5.48683,6.87679,8.02053,11.51452,14.20033,13.7114,10.14437,3.95178,8.62347,,6.55399,20.20555
,,,19.13694,14.39024,12.20402,19.76878,20.435,10.84806,9.40332,9.19471,9.02785,9.43627,14.1957,13.03558,7.56372,8.60647,9.92325,,56.56738,10.21164
,,,16.37853,13.33316,11.80029,24.7681,25.44782,15.8949,8.22166,7.63592,5.03206,9.77814,12.35382,15.5577,5.47413,4.11295,10.08163,,16.57324,30.73183
,,,17.89487,10.86094,14.49973,29.77834,30.44868,20.8586,7.77244,3.48796,3.86213,9.93632,13.09095,14.13431,14.91146,14.60164,18.92701,,6.58788,20.23362
,,,18.83732,14.40132,12.7948,19.78573,20.46944,10.85329,10.138,3.59448,4.00178,12.5047,18.84337,14.61259,6.50946,7.62775,6.69544,,26.59825,10.24858
,,,16.39578,24.74302,23.3708,24.7862,25.46633,15.93823,8.57315,5.12998,12.59926,9.48738,12.28759,26.27182,7.09582,4.78465,8.46513,,16.61103,30.25583
,,,17.91489,10.48706,11.63656,29.79522,15.47713,20.88719,9.33287,3.20457,8.00633,8.71983,13.38279,18.55178,14.64193,2.77551,2.40696,,6.6182,20.26975
,,,18.73924,15.35005,15.483,19.80904,20.48197,10.89449,10.42771,4.11486,5.183,8.99208,14.85691,13.30407,7.4543,3.13035,11.80014,,26.63417,10.28059
,,,16.37927,10.75568,11.80763,24.80128,25.50279,15.94573,7.8815,3.5654,7.2363,12.5689,18.80433,13.03163,5.40877,12.8847,8.40952,,46.64461,30.29289
,,,17.91869,10.9084,14.50227,29.82252,15.50362,20.9193,8.71092,5.68922,5.04535,9.74549,16.61965,15.0211,9.42159,2.65317,3.20637,,6.65701,20.29896
,,,18.84289,14.30144,12.79446,19.82494,20.51647,10.91751,9.31517,7.39479,8.30129,9.56687,13.31651,13.25647,12.49898,10.43223,11.09233,,26.66552,40.31403
,,,16.37662,12.10253,11.97868,25.49252,25.52128,15.98945,9.0508,3.12513,6.17793,10.36814,13.87833,13.30501,6.13044,4.76923,6.81399,,16.68029,60.33022
