1024B,128B,12B
,7.27979,50.8868
,27.28404,10.89948
,17.2992,30.90675
,7.30597,20.92052
,27.32419,10.93263
,17.32923,30.94365
,7.34411,20.94971
,27.35211,10.96341
,17.36718,31.59281
,7.37926,50.98777
,27.39137,10.99271
,47.39961,31.00784
,7.41219,21.01492
,27.4224,11.03364
,17.43621,31.03713
,7.44323,21.05061
,27.45966,11.0579
,17.4666,31.68546
,7.48559,21.08113
,27.48961,11.09514
,17.50457,31.10388
,7.51166,21.19972
,27.52956,11.23933
,47.53683,61.21394
,7.55069,21.22381
,27.55796,11.2339
,17.57283,31.78384
,7.58901,21.25702
,27.59692,11.26699
,17.60406,31.281
,7.61867,21.29161
,57.63761,11.33474
,17.64196,31.31233
,7.65332,21.32474
,27.66507,11.33167
,47.67768,31.88439
,7.69194,21.35572
,27.69628,11.36936
,17.71562,31.3795
,7.71687,21.38923
,27.7396,41.43226
,17.74124,31.41009
,7.75626,21.42317
,27.76433,11.42861
,17.7794,31.44473
,7.79235,21.48777
,27.80247,11.4628
,17.80946,31.47745
,37.82572,51.4898
,27.83452,11.49831
,47.84975,31.54252
,7.8564,21.51682
,27.87171,11.52695
,17.87877,31.53799
,37.89989,21.54792
,27.9028,11.59653
,47.91794,61.57731
,7.92467,21.58461
,27.9408,11.59217
,17.95291,32.14038
,7.96278,51.61571
,27.97117,11.62819
,47.98724,31.63948
,7.99297,21.64937
,58.01531,11.6949
,18.01697,31.6719
,8.03086,21.68173
,28.03922,11.69156
,18.05399,32.23424
,8.06607,21.71178
,28.07817,11.7248
,18.08533,31.73529
,8.10018,52.28261
,28.11029,11.7573
,18.12323,31.77184
,8.13031,21.78224
,28.14641,11.79146
,18.15348,31.83969
,8.17327,21.81309
,28.17759,11.82387
,18.19141,31.83529
,8.1984,21.84529
,28.2167,11.88895
,18.2226,31.86835
,8.2418,51.87811
,58.24701,11.88524
,18.26076,32.42656
,8.27162,21.83877
,28.2837,41.84547
,18.29074,31.85523
,8.30578,21.86132
,28.31592,11.8812
,18.3298,31.88432
,8.33691,21.89828
,28.35207,11.90429
,18.35897,32.42566
,8.37881,21.92753
,28.38327,41.9425
,18.39797,61.94981
,8.40501,21.96342
,28.42316,11.97451
,18.42814,31.98569
,8.44295,21.99146
,28.45131,12.00667
,18.46614,62.02408
,8.4782,22.02863
,58.49134,12.03458
,18.49744,32.05076
,8.51112,22.05677
,28.52148,12.0798
,18.53524,32.07901
,8.54348,22.094
,28.55844,12.10413
,18.56568,32.62012
,8.58634,22.12208
,28.58962,12.13684
,18.60462,32.1443
,8.61165,22.15897
,28.62852,12.16995
,18.63568,32.18125
,8.65057,22.19258
,28.65885,12.20651
,18.67271,32.71443
,8.68478,22.2252
,28.69697,12.23132
,48.70525,32.25075
,8.71882,22.25225
,28.7334,12.27234
,18.74291,32.27533
,8.74888,22.28943
,28.76503,12.29532
,48.77531,32.81676
,8.78797,22.31856
,28.79649,12.33259
,18.81099,32.3396
,8.81722,22.35472
,28.8383,12.36577
,18.84128,32.3768
,8.85605,22.38272
,58.86571,12.39767
,18.87932,32.91009
,8.89149,22.41982
,28.9034,12.42558
,18.90962,32.44192
,38.92566,22.44793
,28.93473,12.46689
,18.94838,32.47011
,8.95552,22.48504
,28.97168,12.49099
,18.97776,62.51644
,8.9975,22.51296
,59.00306,12.52806
,19.0168,32.53521
,9.02368,22.54916
,29.04183,12.56416
,19.04787,32.57224
,9.06179,22.57836
,29.07009,12.59238
,19.08922,33.10481
,39.09813,22.61141
,29.10909,42.62266
,19.11612,32.63657
,9.13085,53.14993
,29.13826,12.65849
,19.15826,32.66576
,9.16106,22.68483
,29.18162,12.68644
,19.18431,32.70678
,9.19924,22.70985
,29.21244,12.72361
,19.22228,32.73196
,9.22932,22.74584
,29.24979,12.75675
,19.25261,32.76784
,9.27228,52.77613
,29.27656,12.78872
,19.29153,62.80631
,39.29881,22.81099
,29.31574,12.81805
,19.32157,32.8331
,9.33668,22.83907
,29.34492,12.86194
,19.35976,32.86219
,9.37276,22.87611
,29.38285,42.88348
,19.38985,33.40255
,39.406,22.90537
,29.42024,12.91912
,19.42979,32.9263
,9.43703,22.94027
,29.46813,12.95236
,49.4767,32.96348
,9.49138,22.96956
,59.49826,12.98336
,19.51213,33.49672
,9.51911,23.00656
,29.53503,13.01255
,19.5363,33.0276
,39.5478,53.54113
,59.56399,13.04948
,19.56689,33.05694
,9.57881,23.07063
,29.60034,13.07785
,19.60124,33.10184
,39.61342,23.09976
,29.62157,13.1137
,19.6354,63.12319
,9.64239,23.13593
,29.6674,13.14691
,19.6665,33.15795
,9.68557,23.16512
,29.68975,13.17895
,19.70402,33.69128
,9.71153,53.2023
,29.72916,13.21332
,19.7349,33.22318
,9.74961,23.23016
,29.75776,13.24894
,19.77198,33.25776
,39.78512,23.27154
,29.79603,13.27316
,19.80293,33.79338
,9.8178,23.29634
,29.82611,13.31031
,19.84615,33.3176
,9.84815,23.33126
,29.86451,13.34372
,19.87169,33.35445
,9.88838,23.3606
,29.90573,43.37563
,19.91618,33.88808
,9.92131,23.39764
,59.93536,13.40361
,19.94028,33.41854
,9.96368,23.42575
,29.96472,43.446
,19.98021,33.44792
,9.98768,23.46168
,30.0051,13.46879
,20.0105,33.4839
,10.02565,23.49497
,30.03353,13.50484
,20.04892,33.51313
,10.06088,23.52696
,30.07282,13.53305
,20.08011,33.55296
,10.09418,23.55619
,30.10391,13.56992
,20.11793,33.5773
,10.1263,23.59097
,30.14115,13.60313
,20.14849,33.61429
,10.16928,23.62043
,30.17285,13.63402
,20.18723,34.1477
,10.19456,23.65731
,30.20965,13.66331
,20.21751,33.67841
,10.23177,23.68164
,30.23968,13.70442
,20.25365,33.7077
,10.26668,23.72236
,30.279,13.7256
,20.28714,63.754
,10.30489,23.75596
,60.31361,13.76997
,20.3237,33.76998
,10.32984,53.78794
,30.34582,13.79876
,50.3539,33.81091
,10.37247,23.8168
,30.37683,13.83073
,20.39156,34.34322
,10.39753,23.85392
,30.41593,13.86004
,20.42185,33.875
,40.4428,23.88092
,30.44567,13.90094
,50.46605,33.90421
,10.47056,23.91812
,30.48581,13.92406
,20.49046,34.44538
,10.50507,23.94708
,30.51831,13.96099
,20.52931,33.96832
,10.53646,54.48968
,30.55202,13.9903
,20.5581,34.00537
,10.57799,24.01144
,30.58196,14.02628
,20.59709,34.04265
,10.60414,24.0485
,30.62224,14.05456
,20.62814,34.07048
,10.64218,24.0766
,30.65031,14.09548
,20.66518,34.09862
,10.67741,24.11356
,30.68932,14.11966
,50.69781,34.63983
,10.71117,24.1416
,30.72601,14.15665
,20.7344,34.16396
,10.74589,24.17778
,30.75743,14.18876
,20.7647,34.2009
,10.78459,24.20704
,30.78872,44.22198
,20.80253,34.73308
,10.80968,24.24392
,30.83223,14.25442
,20.8338,34.26507
,10.8487,24.27191
,30.85694,14.29649
,20.873,34.29872
,10.88395,24.30903
,30.89489,14.31513
,20.90309,34.83649
,40.91807,24.34273
,30.92799,14.3565
,20.94186,34.35929
,10.94908,24.37439
,30.96419,14.38541
,20.97119,64.39774
,10.99106,24.40243
,30.99546,14.41742
,21.01032,34.92989
,11.01723,24.43945
,31.03526,14.44549
,21.04034,64.46281
,11.05516,24.46785
,31.06352,14.48655
,21.07829,34.48971
,11.09051,24.50472
,31.10237,44.51194
,21.1096,35.03097
,11.12337,24.53276
,31.13364,14.54778
,21.14749,34.55511
,11.1546,24.56884
,61.17207,14.57985
,21.17785,64.59328
,11.19783,24.59814
,31.20079,14.6119
,21.21566,35.12426
,11.22287,24.63503
,31.24102,44.64249
,21.24681,34.65617
,11.26611,24.66207
,31.27022,14.68219
,21.284,34.68543
,11.29595,24.69929
,31.30805,14.7051
,21.31517,35.22665
,11.33006,24.72844
,31.34014,14.74227
,21.3584,34.74956
,11.36028,24.76049
,31.37629,14.77555
,21.38322,34.78666
,11.4033,24.79688
,31.4073,14.80445
,21.42249,35.31991
,11.43259,24.8307
,31.45084,14.84098
,21.45246,34.84884
,11.4674,24.85881
,31.47548,14.87787
,21.49492,34.88193
,11.50263,24.89576
,31.51451,14.90178
,21.52069,35.42213
,11.53549,24.92939
,31.54587,44.94015
,21.55958,34.94603
,11.56771,24.96006
,31.58276,14.97218
,21.58902,34.98321
,11.60966,24.98912
,31.61309,45.00437
,21.62894,65.02155
,11.63594,25.02608
,31.65297,15.0322
