CLIENT WRITE,SERVER NOTIFY
65.14409,42.81227
15.1555,42.85829
15.15533,42.81787
15.17344,42.82285
15.18492,42.82779
15.199,42.83272
15.20355,42.83943
15.21265,42.89542
15.21491,92.85241
15.22415,92.85719
65.25125,42.86254
65.24601,42.87195
15.26132,42.8742
15.27263,42.93567
15.26875,42.88589
15.2778,42.89244
15.31046,42.8988
15.30772,42.91478
65.30342,92.98234
65.32838,42.92945
15.32652,42.93079
15.3306,42.93202
15.35534,42.94134
15.36144,42.94392
15.24005,42.99271
65.36918,42.95095
15.38222,42.95603
15.39792,42.96147
15.41304,42.96823
15.41013,42.97292
15.41148,43.02711
15.42865,42.98534
15.44129,42.99003
65.4623,43.00028
15.32858,43.00149
15.3483,43.00644
65.34695,43.06896
15.48751,93.02011
15.4883,43.02553
15.50781,43.03039
15.50767,43.03592
15.50622,43.04085
