CLIENT WRITE,SERVER NOTIFY
62.37971,27.75158
22.38564,17.75765
72.38843,7.7765
32.41484,27.77991
52.03628,47.79594
12.45695,7.80073
62.44806,28.32538
22.46693,17.82265
12.4689,7.83771
32.50122,27.84506
22.51048,17.85884
12.51359,7.87002
32.5334,27.88206
52.5703,17.88826
12.55276,7.90196
32.56455,28.41427
52.51969,17.92508
12.59439,7.93111
32.63345,27.94617
22.62697,17.95645
12.63845,7.97209
32.64973,27.97533
22.66177,17.98925
12.62318,38.00071
32.20634,28.51664
22.22806,18.01934
72.24166,8.03329
32.75489,28.0449
52.65127,18.05533
12.26068,8.06648
32.27986,28.07757
22.29464,18.08348
12.33311,8.09847
32.31608,28.6109
22.31614,18.12065
12.33653,8.12655
32.78149,28.14279
22.36139,18.14873
12.35965,8.1677
32.38172,28.17083
52.43715,18.1858
12.4035,8.19192
32.33883,28.71212
22.42616,18.21398
12.42527,8.22891
32.46437,28.23602
22.45831,18.25
12.4704,8.26096
32.48076,28.27312
22.47981,18.27911
12.45534,8.29302
32.5022,28.81003
22.52403,18.31233
12.53519,8.32235
32.58644,28.33733
22.48211,18.3431
12.56744,8.36324
32.57861,28.36646
52.60107,18.3804
12.59057,8.38633
32.61307,28.90803
22.62295,18.40944
12.63338,8.42331
32.59792,28.43167
52.58251,18.44552
12.65154,8.45661
32.67867,28.46774
22.61343,18.47491
42.65751,38.48986
32.71306,29.00104
22.72348,18.51055
12.7212,8.52306
32.73242,28.5371
52.78527,18.53989
12.76561,8.55876
32.77647,28.5674
22.78874,18.58132
12.7868,8.58725
32.82682,58.60744
22.82086,18.60617
12.83194,8.61986
32.84203,28.63164
22.85435,18.64118
42.8945,8.65725
32.87667,58.66987
22.81144,18.67027
12.89758,8.68406
32.90943,29.19744
22.87251,18.70735
12.94843,8.71325
32.95973,28.72824
22.97183,49.24196
12.97015,8.75037
33.02196,28.75746
23.01576,18.77131
43.01646,8.77842
33.0372,28.80271
23.05879,18.80054
13.07693,8.81437
33.08118,28.82271
23.09324,18.83677
43.10517,8.84772
33.16044,28.85864
23.12437,18.86585
43.06047,8.8797
33.15198,58.89719
23.15794,18.90172
13.12075,8.90889
33.1868,28.92393
23.2086,18.92989
13.22487,8.95278
33.17563,28.95319
23.24299,48.96821
43.25483,8.97295
33.28371,29.49321
23.2182,18.9963
13.31888,9.01001
33.24155,29.01739
23.33413,19.03544
13.3466,39.04464
33.36854,29.05431
23.28674,19.06583
13.37327,39.07971
33.30923,29.08356
23.41396,19.1024
13.43645,9.10448
33.43852,29.12385
23.43758,19.12646
13.46,9.1404
33.49126,29.15267
53.40829,19.16237
13.50133,9.16954
33.52411,29.18462
23.45904,19.19088
13.55968,9.20961
63.56016,29.21394
23.57496,49.22914
13.58727,9.23383
63.54571,29.75399
23.61079,19.25692
13.53872,39.27206
63.62771,29.27822
23.63628,19.29184
13.67727,9.30409
33.67929,29.3151
53.69143,19.3212
13.70009,39.33612
33.73206,29.84451
23.72458,19.35816
13.73442,9.36407
63.74809,29.37922
23.75728,19.38228
13.80432,9.40523
33.79946,29.40835
23.73412,19.42226
13.82049,9.42542
33.77753,29.94971
23.85009,19.45145
