1024B,128B,12B
52.67201,30.58786,44.3948
52.6402,30.76528,44.3959
140.0735,30.76847,44.40745
130.15836,30.75387,44.4492
127.81188,80.76454,94.41979
90.11404,30.6199,44.41975
82.71886,30.79419,44.42977
52.68314,30.7796,44.43219
52.69737,30.80721,44.44123
52.7003,30.81665,44.47527
52.71625,30.63812,44.45363
52.71495,30.81388,44.45476
95.97778,30.82696,44.46402
93.89399,30.83645,44.46515
81.49431,30.83076,44.47531
52.748,30.65122,44.5173
52.75914,30.83539,44.48807
52.76565,30.84485,44.48994
52.79949,30.8555,44.49913
132.05859,78.48611,94.50181
85.86877,30.6842,94.55563
81.5458,30.88809,94.51422
52.79564,30.87739,44.5229
52.79864,30.88121,44.52406
52.82993,30.88087,44.53332
52.8043,30.72147,44.53552
52.82283,30.90816,44.58254
96.0621,30.90693,44.54777
79.07006,80.91746,44.55721
52.8455,80.92788,44.55926
52.88423,30.75295,44.56841
52.85196,30.92385,44.57069
52.87368,30.93691,44.61275
140.28888,30.9445,44.58306
90.28934,30.95061,44.59214
82.88799,30.7651,94.59482
52.89539,30.96252,44.60264
52.92685,30.97314,44.6047
52.90908,77.16512,44.6549
52.90453,30.97828,44.61637
52.91721,30.81263,44.62555
52.92403,30.99682,44.6286
52.93679,80.98853,44.63782
52.96434,30.98249,44.63905
94.83884,30.99568,44.68189
92.86784,30.84884,44.6514
76.77043,31.0169,44.6617
52.97082,31.00842,44.66269
52.97369,31.02145,44.67307
94.16626,31.03201,44.67403
90.40551,30.86677,44.72405
86.09328,31.0415,44.68682
53.00296,31.05568,44.6967
53.01372,31.0662,44.69796
53.01653,31.05945,44.70698
53.04831,30.8924,44.7084
134.84222,31.06198,44.75236
89.40265,31.07447,44.7218
76.85009,31.08431,44.73095
53.05059,31.08802,44.73206
53.06571,30.92531,44.74214
139.46487,31.11278,44.74349
93.00203,31.111,44.79333
87.44989,31.10982,44.75486
53.07983,31.12291,44.76539
53.10259,30.96356,44.76626
53.10459,31.13665,44.77672
136.22352,31.1221,44.7785
92.5196,31.14861,44.82069
86.20969,31.15919,44.79009
53.14764,30.98656,44.79925
53.15105,31.15642,44.80236
53.15885,31.16964,44.81156
53.17558,31.17505,94.86665
93.81496,31.17339,94.82433
86.25135,30.99367,44.82548
80.66776,31.17783,44.83538
76.98849,31.20177,44.83671
53.19454,31.19806,44.84597
53.19689,31.1846,44.8768
53.23517,31.04526,44.85813
130.70012,31.22666,44.86045
126.2474,31.21988,44.86961
86.31668,31.22368,44.87181
53.24282,31.22439,44.88094
53.23968,31.0639,44.92286
53.27883,31.24563,44.89232
53.24425,31.24935,44.8948
95.1616,31.26456,44.9041
89.61809,31.26056,44.90485
82.55175,31.09548,44.91403
77.08375,31.27027,44.9501
53.28185,31.27844,44.92745
53.33332,31.29478,44.92862
53.28822,81.29062,44.93884
53.30652,31.1046,44.94009
53.3093,31.30522,44.95022
133.87317,31.31558,44.9921
93.96007,31.31805,44.96282
80.17363,31.31684,44.96415
53.38308,31.15897,94.97533
53.34315,77.57879,44.97544
53.36921,31.32776,44.98539
53.37189,31.34354,45.01927
96.60999,31.33823,44.99673
81.47574,31.25928,44.99798
53.41746,31.3475,45.00901
53.40257,31.37316,45.01038
53.40435,31.35991,45.01934
139.57584,77.57714,45.06158
89.58138,31.19444,45.03233
80.25045,31.38212,95.03457
83.99564,31.39099,45.04235
53.46446,31.41919,45.04356
53.44369,31.39009,45.05406
53.45224,31.23385,45.08876
53.45855,31.41487,45.06602
129.26472,31.41958,45.06725
86.60388,31.40883,45.07734
78.74753,31.4316,45.07867
53.47884,81.43411,45.08892
53.49552,31.44153,45.13217
53.50338,31.42987,45.10152
144.13827,31.45339,95.10384
98.66955,31.46679,95.11299
78.78889,31.47111,95.11535
53.52081,31.46041,45.12407
53.53151,31.48409,45.15803
94.17043,31.47914,45.13557
85.35395,31.50436,45.13763
81.65018,31.47746,45.14788
53.61058,31.50096,45.149
53.55204,31.51538,45.1582
134.85797,31.52705,45.20147
98.72738,31.50506,45.17095
86.67417,31.52877,45.1717
77.39939,31.52864,45.18089
53.61043,31.55291,45.18355
53.63459,31.52784,95.23831
53.60658,31.55268,45.19451
141.7605,31.54951,45.20458
