CLIENT WRITE,SERVER NOTIFY
18.59868,27.67874
7.60282,16.67726
26.60754,5.6718
15.61178,24.69126
4.61548,13.68984
23.61972,2.684
12.62518,21.68262
1.62854,10.70278
20.63266,29.69652
9.63796,18.71684
28.64158,7.71566
17.64568,26.70924
6.65,15.72942
25.65494,4.7279
14.65822,23.72198
3.66254,12.74272
22.6674,1.74142
11.67078,20.73474
30.6756,9.75528
19.68114,28.75336
8.6838,17.74732
27.68884,6.76846
16.69444,25.7663
5.69772,14.76082
24.70082,3.75976
13.70648,22.77868
2.70984,11.77338
21.71402,30.79278
10.71904,19.79172
29.72388,8.78584
18.7273,27.8057
7.73234,16.80422
26.73604,5.799
15.7405,24.81856
4.7445,13.8176
23.74982,2.8117
12.75256,21.831
1.7574,10.82998
20.7618,29.82388
9.76622,18.8442
28.7711,7.84314
17.77432,26.83626
6.77892,15.85682
25.78368,4.8557
14.78656,23.84942
3.79102,12.8693
22.79652,1.86856
11.79968,20.8618
30.80376,9.88232
19.80926,28.88024
8.81342,17.87492
27.81694,6.89502
16.82158,25.89342
5.82622,14.88758
24.82966,3.90818
13.83464,22.90626
2.8388,11.90092
21.8419,30.91996
10.84794,19.91896
29.85238,8.91308
18.85524,27.93316
7.86014,16.93152
26.86476,5.92622
15.86838,24.94558
4.87222,13.94448
23.8771,2.93898
12.88078,21.95842
1.88588,10.957
20.88972,29.951
9.894,18.97124
28.8985,7.97
17.90272,26.9637
6.90652,15.98446
25.91192,4.983
14.91548,23.97676
3.91936,12.99684
22.92416,1.99572
11.9282,20.98924
30.93276,10.00972
19.93712,29.00752
8.94064,18.00222
27.94672,7.02258
16.95054,26.02076
5.9543,15.0147
24.959,4.03542
13.96294,23.0328
2.967,12.0281
21.97152,31.05076
10.97474,20.04622
29.98022,9.04048
18.98498,28.06392
7.98888,17.05892
26.99242,6.05364
15.99826,25.0768
5.00106,14.07198
24.00564,3.06618
13.0104,22.0894
2.0147,11.08426
21.01872,30.07852
10.02356,19.10216
29.02684,8.09708
18.03154,27.0951
7.0364,16.11514
26.04024,5.11006
15.044,24.10826
4.049,13.12772
23.05268,2.12316
12.05752,21.1208
31.06158,10.14082
20.06592,29.13524
9.07076,18.12976
28.07482,7.15346
17.07824,26.14794
6.08282,15.14646
25.0864,4.16668
14.09108,23.16068
3.09466,12.1554
22.10028,31.1781
11.10422,20.17374
30.10906,9.16792
19.11298,28.19142
8.11606,17.18624
27.1211,6.18066
16.12628,25.20414
5.12976,14.19896
24.1338,3.19366
13.13846,22.21672
2.14262,11.21166
21.14682,30.20972
10.15204,19.22946
29.15522,8.22478
18.15938,27.22246
7.16428,16.2424
26.16844,5.23738
15.17228,24.23576
4.17704,13.2515
23.18152,2.25068
12.18574,21.2479
31.19014,10.26818
20.19368,29.26232
9.19786,18.26114
28.2024,7.28074
17.20662,26.27516
6.21112,15.27362
25.21524,4.29024
14.21934,23.28804
3.22356,12.28646
22.22856,31.30184
11.23162,20.30108
30.23674,9.29958
19.2411,28.31466
8.2446,17.31344
27.2497,6.31218
16.25402,25.32748
5.25812,14.3265
24.26172,3.32496
13.26652,22.34034
2.27132,11.33906
21.27466,30.33736
10.27974,19.35326
29.28524,8.3522
18.28768,27.3504
7.29202,16.3665
26.29738,5.36498
15.30084,24.36272
4.3055,13.3788
23.3103,2.37802
12.31414,21.37574
31.31884,10.3918
20.32348,29.38952
9.32682,18.38868
28.3315,7.4046
17.33572,26.40278
6.3397,15.4012
25.34402,4.41742
14.34824,23.4155
3.35156,12.4144
22.35748,31.42916
11.36082,20.4282
30.36582,9.42688
19.37026,28.44592
8.3738,17.4407
27.37884,6.43976
16.38312,25.45884
5.3874,14.45366
24.39146,3.45244
13.39576,22.47158
2.4003,11.46638
21.4036,30.46482
10.40894,19.48454
29.41284,8.47952
18.41704,27.47762
7.42098,16.4975
26.4259,5.49222
15.42952,24.49014
4.43422,13.51048
23.4389,2.50482
12.44278,21.50292
31.44718,10.51896
20.45144,29.51726
9.45546,18.51572
28.45972,7.53168
17.46398,26.53006
6.469,15.52866
25.47236,4.54452
14.47704,23.54274
3.48176,12.54138
22.48512,1.55736
11.48894,20.55554
30.49456,9.55426
19.4983,28.5737
8.50228,17.56834
27.5069,6.5672
16.51102,25.58646
5.51644,14.581
24.51976,3.5798
13.52386,22.5994
2.5284,11.59354
21.53178,30.59194
10.53724,19.61182
29.54152,8.60672
18.54556,27.60442
7.54988,16.62488
26.55444,5.61914
15.55902,24.6177
4.56216,13.63784
23.5671,2.63236
12.57156,21.63036
1.57476,10.65048
20.57916,29.64416
9.58428,18.64332
28.58808,7.66286
17.59258,26.65688
6.5974,15.65598
25.60126,4.67608
14.60548,23.66954
3.6087,12.66892
22.61386,1.68836
11.61784,20.68258
30.62232,9.68152
19.62638,28.70068
8.63106,17.6953
27.6355,6.69442
16.63974,25.71396
5.64386,14.70812
24.64822,3.70722
13.652,22.72694
2.65696,11.72106
21.66116,30.74114
10.66518,19.7394
29.67012,8.73374
18.674,27.75364
7.67778,16.75256
26.68258,5.7466
15.68598,24.76654
4.68994,13.76508
23.6948,2.75952
12.69946,21.77934
1.7033,10.77792
20.70818,29.77184
9.71294,18.7918
28.71716,7.79056
17.72128,26.7846
6.72476,15.8047
25.73006,4.8037
14.73298,23.79716
3.73782,12.81762
22.74312,1.81624
11.74638,20.81
30.75078,9.80888
19.75594,28.8284
8.75988,17.82298
27.76376,6.84324
16.76968,25.8413
5.77264,14.83594
24.77574,3.85586
13.78144,22.85416
2.78534,11.84816
21.78938,30.86776
10.7941,19.86658
29.79908,8.86124
18.8021,27.88066
7.80722,16.87978
26.81182,5.87372
15.81452,24.89346
4.81948,13.89234
23.82426,2.88686
12.82756,21.9062
1.83288,10.90538
20.83706,29.89888
9.84066,18.91958
28.8451,7.9178
17.84942,26.91188
6.85354,15.9318
25.85808,4.93064
14.86266,23.92426
3.86602,12.9448
22.8714,1.94368
11.87554,20.93712
30.8792,9.9573
19.88418,28.95552
8.88956,17.94972
27.8913,6.97044
16.89684,25.96856
5.9012,14.9631
24.90458,3.98302
13.90892,22.9816
2.91476,11.97594
21.91748,30.99884
10.92304,19.994
29.92688,8.98842
18.93046,28.00798
7.93554,17.00714
26.93964,6.001
15.94292,25.02092
4.94768,14.01956
23.9527,3.01402
12.95604,22.03332
1.96056,11.0323
20.9654,30.02614
9.96844,19.04664
28.97428,8.04528
17.97734,27.03882
6.98154,16.05906
25.98614,5.05822
14.99024,24.05168
3.99432,13.07214
23.0001,2.07078
12.0037,21.06422
31.00814,10.08472
20.01216,29.08282
9.01636,18.07718
28.0201,7.0978
17.02454,26.09552
6.02982,15.09044
25.03344,4.11054
14.03768,23.10842
3.04246,12.10292
22.0469,31.12622
11.05008,20.12088
30.05516,9.11564
19.06052,28.13522
8.063,17.13426
27.06772,6.1287
16.0721,25.14816
5.07628,14.14658
24.08026,3.14142
13.08512,22.16426
2.08864,11.15964
21.09376,30.15296
10.098,19.1773
29.10258,8.17216
18.1058,27.16622
7.11056,16.18626
26.11478,5.18518
15.11894,24.17878
4.12324,13.2028
23.12758,2.19762
12.13248,21.19168
31.13636,10.21546
20.13996,29.21036
9.14592,18.20852
28.1491,7.22822
17.15328,26.22258
6.15784,15.21736
25.16194,4.24126
14.16642,23.23554
3.17062,12.23014
22.17588,31.24998
11.17838,20.24844
30.18364,9.2428
19.18826,28.26224
8.19172,17.2613
27.1963,6.25548
16.20074,25.27938
5.20532,14.27398
24.20896,3.27258
13.21332,22.2881
2.21742,11.287
21.22128,30.28474
10.2264,19.30112
29.23052,8.29976
18.23416,27.29762
7.23906,16.31728
26.24348,5.3127
15.24758,24.31004
4.2509,13.32612
23.2554,2.32522
12.25956,21.32312
31.26406,10.3391
20.2688,29.33744
9.27292,18.33582
28.27776,7.3558
17.28166,26.34968
6.286,15.34854
25.29076,4.36484
14.29348,23.3628
3.2986,12.3615
22.3027,31.37686
11.30668,20.37566
30.312,9.37414
19.31648,28.38944
8.31996,17.3885
27.32442,6.38712
16.3284,25.40252
5.33384,14.40124
24.33684,3.3997
13.34182,22.41506
2.34542,11.41422
21.3495,
