1024B,128B,12B
4.49357,17.91503,9.31209
13.27083,3.53608,15.0783
19.44687,3.34368,12.13553
9.18352,3.66483,4.15609
9.68696,6.77046,3.97941
9.11503,4.49261,8.57759
8.27822,4.99348,12.77298
14.06491,14.15322,4.2536
12.79379,4.8299,7.85131
16.00111,6.01925,6.63442
12.93985,19.2566,4.11624
13.78645,7.96455,12.27698
8.40129,4.06965,6.23624
9.29713,4.91755,4.20853
5.43123,5.96002,6.2667
9.95026,9.7869,11.78917
11.32897,7.87047,6.67138
4.30968,15.52625,6.58104
13.15229,4.3026,5.9542
26.02968,5.73727,6.31499
11.35924,5.9102,6.37198
9.77608,4.01868,6.41916
6.59092,17.96374,4.47637
10.38626,6.79971,6.50717
16.04455,10.38353,5.70605
13.60111,11.0388,10.96862
9.03209,4.78436,6.15445
9.22551,9.89838,8.85499
9.22067,6.17191,10.51548
9.21366,3.49209,4.22202
9.81223,10.91971,6.48867
16.0654,11.86177,3.89238
8.48189,13.82208,6.92368
12.3566,3.9036,14.74557
4.34436,7.33163,6.2346
16.07653,14.99122,3.89891
14.82034,15.04881,6.10825
9.33633,7.82125,6.27765
10.34332,11.1494,6.28787
16.08854,8.08214,4.28615
8.69778,3.58647,9.20306
10.26001,4.49227,4.04342
10.68432,5.15156,6.45151
4.42325,6.3042,6.13949
8.44204,5.68144,4.69631
13.2966,7.36612,12.07386
8.75881,4.73266,6.37305
10.43956,11.87697,4.15431
4.30733,5.7752,6.16105
9.39484,6.45262,6.86432
9.36747,4.98879,6.19409
4.41152,5.03238,6.56809
8.51554,5.47563,4.63092
11.12302,5.63172,6.29535
9.57162,8.39919,5.86373
9.06137,3.92798,4.95283
4.40539,9.3421,6.59789
16.14118,3.94962,8.77214
11.0027,6.38672,4.32504
13.75626,5.18328,9.35774
4.15575,8.27512,5.08146
16.1518,3.76035,4.13782
8.68529,4.49137,5.52459
9.95135,4.5904,6.5327
10.44095,14.9086,4.53745
16.16402,3.6905,5.81441
10.76968,12.93426,8.52845
9.26377,3.66132,10.52397
15.913,5.52876,4.44919
17.18262,5.76667,7.48432
9.07371,3.93608,8.86743
13.80858,6.35778,22.57012
8.8002,7.18077,6.39665
5.33857,8.00319,8.31473
8.91018,3.69348,4.65903
9.18392,5.69522,5.96698
11.78028,6.98963,11.39022
16.19842,6.15228,6.76734
16.20131,14.58787,12.195
14.79008,6.14487,6.94775
13.77992,5.33535,6.55749
13.77381,6.30805,4.88248
14.69084,6.21404,8.49598
9.40329,5.81894,9.61971
13.21176,6.74347,4.59623
13.76761,5.54208,6.76576
16.22477,8.32009,6.41459
11.05018,6.03222,6.38299
9.29281,6.80195,11.74719
11.20577,4.69497,4.10704
8.31519,7.50486,4.41347
10.68439,15.74344,4.55447
10.32951,11.81427,7.74982
9.38427,5.47812,10.44903
8.68461,5.52377,4.00783
13.81677,9.17636,14.13091
11.97403,8.32566,7.55152
9.85193,3.68712,4.28146
12.56155,5.58247,4.58891
10.83178,6.39806,4.7688
17.81353,5.76877,11.25498
9.61837,8.28692,5.7192
13.48565,5.81537,10.26915
9.48499,3.90141,7.2311
8.968,4.34685,10.46009
13.76188,6.65706,5.89115
8.76457,7.59747,5.22307
26.28607,15.01096,6.18677
15.42311,4.62557,5.55782
16.29218,5.49894,8.98405
12.08936,3.87941,6.20791
16.29756,13.87359,6.62239
11.04769,6.07565,11.78148
14.5856,6.76008,8.25326
10.73481,4.01366,4.45266
10.3341,6.9089,5.71148
9.11666,9.60024,14.98361
19.91822,4.50487,10.65358
9.10344,4.64631,7.08821
13.92721,4.94298,4.21583
10.402,9.70808,13.18881
16.32589,7.42152,6.50674
9.63273,5.88694,5.26044
4.91504,6.00477,8.97002
8.97359,8.42542,6.20812
10.33144,4.82279,5.6748
13.34427,3.92709,8.75568
5.77447,4.09917,8.98691
10.82821,7.2283,4.75107
11.02876,8.12317,12.21689
15.70642,5.59722,9.82027
13.42325,7.98737,4.9611
11.95228,6.41381,5.49736
16.38805,8.48586,7.6872
10.59741,4.62991,11.36005
6.70332,5.96668,4.32287
9.16535,6.09663,5.2226
9.66122,5.91277,6.76887
12.94797,6.13505,10.05194
9.28908,4.97594,11.1821
10.84492,4.47797,6.48294
9.66741,8.5292,6.57653
9.57477,7.11539,6.474
16.39092,7.76476,6.00066
8.86951,6.308,6.69905
12.938,11.70013,14.02619
12.78767,5.7416,4.49601
9.89025,8.62961,7.24683
8.9641,6.53285,4.47851
11.17966,9.58767,7.7539
16.41033,15.65782,7.60101
9.64838,5.96374,10.6902
6.30447,5.13525,4.88611
17.74139,5.72075,5.90881
14.30899,3.88045,8.58427
13.14093,5.1186,14.56605
16.42931,3.93794,4.96118
7.07468,12.28676,7.45854
12.85971,4.0215,5.22489
14.48576,6.36988,5.80412
9.09558,5.24162,4.62874
6.8264,4.0707,7.13384
9.84703,9.58183,7.54979
11.08724,7.96243,8.89152
8.98169,6.00209,6.42634
9.6912,5.9699,6.66386
8.90788,4.31334,5.22275
16.46032,15.95922,6.40956
9.48489,4.61633,11.54501
16.47005,8.4803,6.8681
9.62411,4.01596,6.60733
16.47328,12.88285,7.16322
12.26584,4.21007,7.88096
9.83664,6.11966,4.88336
4.4086,4.50595,6.84419
17.8406,5.49542,6.96306
5.74228,5.98891,6.75515
13.67707,6.27003,5.20681
6.30387,4.42488,4.94033
16.49484,6.9821,4.53962
10.04988,6.05769,4.63335
11.30263,4.49543,4.82619
16.86367,6.55886,4.6991
9.92213,4.14104,4.53388
16.50953,10.86952,4.53708
16.51672,5.54582,11.52509
10.45442,8.17831,9.33816
16.51922,8.00745,10.01395
13.57465,4.4102,6.4245
14.58077,6.64301,6.57094
9.564,5.94242,9.13025
6.71557,5.58099,4.87716
16.5344,5.67416,9.29256
10.28484,6.78235,7.04352
11.0629,5.18377,4.70528
14.31171,4.65207,11.72331
15.77444,4.66692,4.97363
11.45256,4.11306,8.2059
12.14786,8.82497,5.04095
10.10407,6.74606,11.84654
4.81224,7.82887,6.59974
14.76343,11.90698,10.53934
10.24293,4.23648,7.41075
9.71505,4.6752,4.75648
5.20958,9.57738,5.11274
10.02682,7.77889,6.94738
12.1634,4.95252,4.85329
9.91339,4.25154,9.2692
7.44787,5.60283,6.68673
10.71745,7.51847,9.81377
17.83711,4.37183,6.66555
10.25673,4.14577,7.10763
14.3753,5.59392,8.37637
16.59431,6.64546,5.76111
12.20218,6.53179,7.55414
14.35183,4.8833,7.94748
13.80125,6.41264,6.08153
7.56426,4.56406,5.01415
9.42996,10.51091,5.77385
13.02065,6.88022,7.52495
11.51415,10.0205,15.77128
13.30651,6.81387,7.51512
12.03537,8.99226,9.35552
13.58227,6.45748,6.7707
12.34675,5.18046,8.9223
9.73997,5.22967,6.36163
9.96451,7.58964,5.92587
10.59341,7.71015,6.68887
9.64573,4.20009,9.2701
5.09575,6.14211,4.5047
9.40078,4.68317,6.54169
10.9571,5.65193,5.01177
11.95174,6.57663,8.13151
13.12357,5.28256,6.98258
4.88367,8.00399,7.47092
13.14205,7.52564,12.09812
11.16472,6.77457,4.83535
13.74265,6.36955,5.03984
12.08454,4.86197,9.13425
16.66993,5.63439,7.99508
11.24811,9.05754,7.26161
20.40466,6.41038,7.64957
24.18365,6.55729,7.46186
14.2919,6.52902,8.45636
12.10883,6.80571,15.35103
10.15819,8.85517,4.98501
10.92454,11.67998,7.07773
10.96248,4.49301,5.44306
9.4817,5.67384,5.01042
10.15504,4.60439,13.89721
12.1295,6.7296,5.45373
6.01733,12.48502,7.12289
18.65234,6.44675,15.37415
15.66902,7.1327,7.78354
16.71348,5.30401,5.29797
10.10701,5.67393,7.15246
10.33454,5.12695,4.87446
10.19191,4.70364,6.86795
10.10498,4.49039,8.50622
11.21998,4.41606,6.34103
7.04596,5.13283,4.98571
16.73425,6.97706,6.16737
10.60921,6.81253,5.13202
10.69141,6.50241,7.68363
12.12646,4.46411,5.43044
