1024B,128B,12B
15.80867,9.5453,12.35035
12.65845,7.08351,14.20605
6.58857,8.22908,7.80595
7.70542,3.63216,7.94725
12.90329,11.05601,8.69129
13.47281,13.1846,9.69237
11.56878,10.15039,9.642
13.27353,9.35525,3.30445
6.77029,8.56152,9.47051
6.32116,7.46259,5.33677
13.07646,3.7663,7.84198
8.00213,4.37509,10.2532
8.10636,5.36256,10.65085
11.13924,8.49248,5.66511
6.90051,6.764,11.98674
12.27155,8.56689,4.79284
6.41081,13.93717,2.97679
11.55172,7.99715,3.61355
7.77633,8.92853,9.98493
8.00817,8.83598,8.49304
13.32761,8.60877,3.11328
10.06443,6.00098,5.12007
8.27748,9.30122,4.11062
12.87017,5.30968,12.8076
6.49628,8.93463,18.96198
10.71364,8.86097,8.03803
9.99785,5.84761,5.97645
15.88824,12.79084,5.26181
8.1654,11.86301,10.4751
9.25116,5.94394,16.55089
17.43679,3.92184,8.12546
8.51736,9.20812,8.88093
13.1773,8.43428,8.52701
11.9505,8.88008,9.66738
6.23639,3.59724,8.74529
9.59735,13.4631,3.37703
7.01572,4.88024,6.20726
15.11078,5.59231,3.48164
7.15266,12.67422,3.65529
7.18526,8.58418,7.84922
11.66502,15.35779,5.94382
10.04545,3.84183,9.25628
10.93275,12.84984,11.24529
8.55571,3.76565,5.07901
15.06178,5.60158,7.85211
8.25696,8.12021,12.61171
13.71556,3.88477,15.10765
17.19583,10.98529,12.47243
15.26261,10.84147,8.25005
15.95235,4.00415,8.29961
13.46226,4.8415,8.89322
6.40948,8.55588,8.00771
9.69048,8.89524,3.61744
11.44119,10.97618,3.5002
9.07948,6.16745,12.32293
9.72544,9.79687,8.33525
9.0519,8.63376,8.51899
12.07591,9.12622,8.89195
14.23683,9.80267,10.5967
8.70871,6.64615,3.71887
13.54804,9.97069,7.25922
8.18837,6.61533,12.70753
9.95821,6.24396,6.46619
11.22307,4.25961,4.38697
7.60237,5.9806,7.74087
8.25937,8.68734,10.57158
14.14369,7.38973,3.59213
12.1913,4.19081,7.6275
11.22405,13.59829,8.77839
10.29768,9.13853,4.89688
16.01294,3.97717,6.08624
10.77979,10.89889,8.84308
11.80035,12.74898,8.2811
11.73819,15.98388,10.15952
7.52685,10.67629,12.41274
6.58129,11.65881,3.56124
8.99273,8.73295,8.1968
12.89341,4.06906,8.89267
7.87887,9.81615,10.24736
7.84135,9.67308,10.72556
12.24438,12.88768,8.81817
8.24966,10.42361,8.20359
6.72522,11.10209,8.20734
18.84311,6.72491,3.57428
8.27566,4.10049,10.78927
10.8763,8.93111,12.04227
13.31487,4.7522,13.27348
17.47217,13.91422,4.36018
7.07725,10.93484,13.16655
10.59828,6.36557,4.84738
7.49173,9.14678,5.95961
7.06313,3.96714,10.14381
8.38231,17.29704,9.06401
15.14765,9.0359,12.94554
7.4579,10.44449,6.18585
11.34878,8.72547,9.1818
7.99107,4.14326,5.04385
15.18654,5.43265,5.46479
6.6984,13.55072,8.71103
8.48731,5.18848,8.19547
11.52957,8.77197,3.2265
6.94746,6.37005,8.39531
17.42896,8.89493,8.21759
11.9303,5.12491,8.38147
7.42149,14.31551,8.23307
8.35681,11.33293,8.68652
15.823,15.54963,10.79185
15.74827,10.32291,6.44901
6.64684,11.15301,12.6704
7.78893,4.38907,10.18646
12.43763,9.409,8.44168
16.97603,9.72806,8.42761
11.42741,9.38177,15.58595
11.92615,11.19901,10.3453
7.22452,8.5604,10.02405
25.21269,11.45134,4.25433
9.32228,5.58191,5.22594
13.8796,4.10368,7.13694
9.55573,10.7923,10.55745
8.07554,6.24855,5.10824
14.29708,18.95475,8.85386
11.10807,6.37718,12.7944
7.29442,12.10089,5.21491
12.23895,13.45824,8.03885
7.62348,10.87429,8.57547
6.51788,9.10696,10.61907
13.03603,8.07994,5.8943
8.60708,4.27538,8.23696
6.88087,13.61182,8.41177
13.41945,8.51296,5.4294
13.96494,4.26067,5.61582
8.17893,6.52059,8.32385
13.82423,11.43481,16.21042
10.33747,15.62785,4.47815
9.29653,6.41654,11.07474
6.95236,5.45157,9.34124
8.06861,7.85917,8.21339
16.36335,4.42502,8.24185
7.15026,9.04051,12.65021
10.15589,6.69864,8.59094
14.81427,13.89123,10.9753
6.57431,12.27737,10.15607
9.4966,9.42124,8.47741
11.05842,8.30437,5.65794
18.25346,4.23544,13.691
7.60343,9.18862,9.85745
16.12155,10.22085,8.4801
15.85738,10.88644,8.68395
8.18882,10.9891,13.28522
7.23238,7.2688,11.1243
11.68002,4.76568,10.9807
8.50815,5.17994,8.36886
6.91082,7.81117,12.93942
